venue_wikidata_id,venue_name,venue_type,destination_wikidata_id,destination_name,lat,lon
Q130322,Orinoquía natural region,natural region,Q739,Colombia,4.65308,-71.0376
Q15867509,Yendegaia National Park,national park,Q298,Chile,-54.848992,-68.823255
Q134623328,Diego Ramirez Islands & Drake Passage National Park,national park,Q298,Chile,-56.5,-68.733333333333
Q15867559,Q15867559,nature reserve,Q657,Chad,10.45,20.33
Q1225209,Tayrona National Natural Park,national park,Q739,Colombia,11.28333333,-74.18333333
Q3364552,Serranía de Los Churumbelos Auka-Wasi National Natural Park,national park,Q739,Colombia,1.24231111,-76.50787222
Q16911654,Laguna del Laja National Park,national park,Q298,Chile,-37.35,-71.25
Q2982230,Puracé National Natural Park,national park,Q739,Colombia,2.2,-76.35
Q35863088,Natural Reserve,nature reserve,Q298,Chile,,
Q47003097,Alerce Costero National Park,national park,Q298,Chile,-40.071925,-73.405645
Q3364530,Selva de Florencia National Natural Park,national park,Q739,Colombia,5.48333,-75.0667
Q2601211,Sierra Nevada de Santa Marta National Park,national park,Q739,Colombia,10.866666666667,-73.716666666667
Q4778814,Aouk National Park,national park,Q657,Chad,9.8330555555556,20.166666666667
Q3049808,Rosario and San Bernardo Corals National Natural Park,national park,Q739,Colombia,9.979,-75.792
Q1068068,El Cocuy National Park,national park,Q739,Colombia,6.494351,-72.297709
Q22459419,Islote Pájaros Niños,nature reserve,Q298,Chile,-33.36,-71.687777777778
Q305169,Los Katíos National Park,national park,Q739,Colombia,7.8,-77.15
Q136868955,King Penguin Nature Reserve,nature reserve,Q298,Chile,-53.460380324604,-69.306337642581
Q3049635,Farallones de Cali National Natural Park,national park,Q739,Colombia,3.25,-76.65
Q3364540,Sanquianga National Natural Park,national park,Q739,Colombia,2.6497194444444,-78.285830555556
Q141501,Llanos,natural region,Q739,Colombia,6.8231111111111,-67.649277777778
Q1109041,Manda National Park,national park,Q657,Chad,9.2941666666667,17.940277777778
Q116504819,Chaltén Mountain Range Natural Site,nature reserve,Q298,Chile,-49.267666828147,-73.086578528016
Q106530593,Melimoyu National Park,national park,Q298,Chile,-44.086710245579,-73.089772674729
Q1094889,Los Nevados National Natural Park,national park,Q739,Colombia,4.8,-75.366667
Q3364512,Chicamocha National Park,national park,Q739,Colombia,6.7898,-73.003986111111
Q3364553,Yariguíes National Park,national park,Q739,Colombia,6.55,-73.4333
Q19407098,Q19407098,nature reserve,Q657,Chad,10.5,16.23333333
Q1561524,Zakouma National Park,national park,Q657,Chad,10.847777777778,19.647777777778
Q1050430,Catatumbo,natural region,Q739,Colombia,,
Q3364532,Old Providence McBean Lagoon National Natural Park,national park,Q739,Colombia,13.368888888889,-81.340833333333
Q3364548,Tinigua National Natural Park,national park,Q739,Colombia,2.51959,-74.1444
Q20022191,Salar del Huasco National Park,national park,Q298,Chile,-20.3,-68.85
Q3364539,Macuira National Natural Park,national park,Q739,Colombia,12.1386,-71.3323
Q3364542,Munchique National Natural Park,national park,Q739,Colombia,2.7,-77.08333333
Q5590226,Goz Beïda National Park,national park,Q657,Chad,12.166666666667,21.333055555556
Q1127981,Chingaza National Natural Park,national park,Q739,Colombia,4.55,-73.7
Q125560571,Cabo Froward National Park,national park,Q298,Chile,-53.892944444444,-71.306416666667
Q3364545,Yaigojé-Apaporis National Park,national park,Q739,Colombia,-0.58145,-70.5324
Q30899470,Q30899470,national park,Q739,Colombia,,
Q6063076,Catatumbo Barí National Natural Park,national park,Q739,Colombia,9.01795,-73.1611
Q110895695,Coelacanth National Park,national park,Q970,Comoros,,
Q10456315,Q10456315,national park,Q970,Comoros,-12.05,42.883333333333
Q139679352,Northern Andean Montane Forests,natural region,Q739,Colombia,,
Q110895677,Shisiwani National Park,national park,Q970,Comoros,-12.165472222222,44.202805555556
Q23715572,Parque Nacional Natural Sierra de La Macarena,national park,Q739,Colombia,2.6333333333333,-73.838611111111
Q16668918,Mount Ntringui National Park,national park,Q970,Comoros,,
Q109313856,Corales de Profundidad National Natural Park,national park,Q739,Colombia,9.7213888888889,-76.294722222222
Q14206571,Q14206571,nature reserve,Q739,Colombia,5.8883333333333,-74.855
Q33054552,Gorgona Island National Park,national park,Q739,Colombia,2.9675,-78.180277777778
Q15216287,El Cocuy National Park,national park,Q739,Colombia,6.501,-72.12
Q23719904,La Planada,nature reserve,Q739,Colombia,1.1244444444444,-77.900555555556
Q4843111,Bahía Portete – Kaurrele National Natural Park,national park,Q739,Colombia,12.11666667,-72.03333333
Q127947514,Ranita Dorada Reserve,nature reserve,Q739,Colombia,-5.0166666666667,-75.033333333333
Q115683807,Calanoa Reserve,nature reserve,Q739,Colombia,-3.8263888888889,-70.248055555556
Q129665643,Q129665643,nature reserve,Q739,Colombia,12.628415501827,-71.813715893048
Q135623161,Nevado del Huila,national park,Q739,Colombia,3.0,-76.0
Q114299816,Sierra de la Macarena National Nature Park,national park,Q739,Colombia,2.7705,-73.5011
Q6093748,Páramo de Sonsón,nature reserve,Q739,Colombia,5.71667,-75.25
Q123694527,Reserva Natural San Cipriano,nature reserve,Q739,Colombia,3.84058,-76.89886
Q58874772,Q58874772,nature reserve,Q213,Czech Republic,,
Q110814525,Saksfjed-Hyllekrog,nature reserve,Q35,Denmark,54.6214,11.4565
Q3351830,Wadden Sea National Park,national park,Q35,Denmark,55.25,8.4833333333333
Q1048816,Telašćica,nature reserve,Q224,Croatia,43.9,15.16
Q124477982,Křivoklátsko National Park,national park,Q213,Czech Republic,,
Q4994368,Mols Bjerge National Park,national park,Q35,Denmark,56.207466666667,10.512541666667
Q966464,Crystal Peak National Park,national park,Q241,Cuba,20.586585644437,-75.453461185608
Q2043817,Krkonoše National Park,national park,Q213,Czech Republic,50.73611111,15.74027778
Q3647888,Caguanes National Park,national park,Q241,Cuba,22.37972222,-79.12916667
Q1970525,Lastovo Islands Nature Park,nature reserve,Q224,Croatia,42.75,16.88
Q732723,Paklenica,national park,Q224,Croatia,44.44359,15.29022
Q130633150,Brown's Woods,nature reserve,Q39709,Des Moines,,
Q106612208,Naturfredninger langs Røsnæs sydkyst,nature reserve,Q35,Denmark,55.734444444444,10.892777777778
Q12639013,Q12639013,nature reserve,Q224,Croatia,45.0276,13.7012
Q591878,Northern Velebit National Park,national park,Q224,Croatia,44.69305556,15.00694444
Q767004,Cham-Furth Depression,natural region,Q213,Czech Republic,49.26667,12.76667
Q828155,Krka National Park,national park,Q224,Croatia,43.858888888889,15.976111111111
Q12639312,Nature Park Vransko Lake,nature reserve,Q224,Croatia,43.89195,15.57037
Q2006345,Podyjí National Park,national park,Q213,Czech Republic,48.84777778,15.89722222
Q12027842,Kamenný rybník,nature reserve,Q213,Czech Republic,49.7903,13.3806
Q631183,Risnjak National Park,national park,Q224,Croatia,45.42833333,14.745
Q1639749,Thy National Park,national park,Q35,Denmark,56.947,8.422
Q12639275,Pantan,nature reserve,Q224,Croatia,43.52642,16.27424
Q909755,Desembarco del Granma National Park,national park,Q241,Cuba,19.883333,-77.633333
Q23754149,Kongstedlund sight View,nature reserve,Q35,Denmark,56.86303,10.14188
Q10594802,Kongernes Nordsjælland,national park,Q35,Denmark,56.009955555556,12.337758333333
Q11957648,Amager Fælled,nature reserve,Q35,Denmark,55.6502,12.5783
Q28842686,Q28842686,nature reserve,Q213,Czech Republic,49.143164,14.693853
Q110856557,Nørremaj,nature reserve,Q35,Denmark,55.226826296801,9.6959940618781
Q111766290,Hukvaldy Nature Reserve,nature reserve,Q213,Czech Republic,,
Q306950,Eastern Upper Lusatia,natural region,Q213,Czech Republic,50.957561,14.9469
Q48153,Alexander von Humboldt National Park,national park,Q241,Cuba,20.496745,-74.857897
Q12315614,Q12315614,nature reserve,Q35,Denmark,57.0667,8.6
Q570835,Saxon-Bohemian Chalk Sandstone Region,natural region,Q213,Czech Republic,,
Q864799,Šumava National Park,national park,Q213,Czech Republic,49.060643055556,13.482478888889
Q2741859,scholbox,nature reserve,Q35,Denmark,,
Q3495158,Turquino National Park,national park,Q241,Cuba,19.989444444444,-76.835833333333
Q1574010,Mljet Nacionalni Park,national park,Q224,Croatia,42.7817,17.3852
Q12645682,Zeleni vir,nature reserve,Q224,Croatia,45.420833333333,14.892222222222
Q26799668,National Park Brijuni,national park,Q224,Croatia,44.916667,13.766667
Q110871173,Q110871173,nature reserve,Q35,Denmark,55.077,8.535
Q57694854,Mordýř,nature reserve,Q213,Czech Republic,50.090141,15.951159
Q110814607,Gulstav Mose,nature reserve,Q35,Denmark,54.7273,10.6899
Q81405052,Q81405052,nature reserve,Q35,Denmark,57.07,8.57
Q11176809,Čerňavina,nature reserve,Q213,Czech Republic,49.6008,18.6567
Q26224695,Kopacki Rit Nature Park,nature reserve,Q224,Croatia,45.58713,18.87726
Q1638699,Jardines de la Reina National Park,national park,Q241,Cuba,20.816666666667,-78.916666666667
Q3491338,České Švýcarsko National Park,national park,Q213,Czech Republic,50.8835,14.3893
Q12335729,National Park Skjoldungernes Land,national park,Q35,Denmark,55.655,11.98
Q10967502,Rupnica,nature reserve,Q224,Croatia,45.604961,17.532028
Q1787773,Velká Javořina,nature reserve,Q213,Czech Republic,48.857777777778,17.675833333333
Q8547412,Radhošť,nature reserve,Q213,Czech Republic,49.4952,18.2175
Q29106715,Q29106715,national park,Q241,Cuba,,
Q602120,Tortuguero National Park,national park,Q800,Costa Rica,10.4232,-83.4967
Q96395591,Nicolas Wessberg Absolute Natural Reserve,nature reserve,Q800,Costa Rica,9.6660869,-85.0590026
Q1757413,Braulio Carrillo National Park,national park,Q800,Costa Rica,10.1599,-83.974425
Q6062995,Cocos Island National Park,national park,Q800,Costa Rica,5.53333,-87.0667
Q328488,Salonga National Park,national park,Q974,Democratic Republic of the Congo,-1.76516,21.49723
Q3364525,Marino Ballena National Park,national park,Q800,Costa Rica,9.09193,-83.7323
Q1587862,Guanacaste National Park,national park,Q800,Costa Rica,10.83,-85.32388889
Q773878,Poás Volcano National Park,national park,Q800,Costa Rica,10.20141,-84.24179
Q11697913,Palo Verde National Park,national park,Q800,Costa Rica,10.39722222,-85.32333333
Q969125,Irazú Volcano National Park,national park,Q800,Costa Rica,9.975,-83.865277777778
Q4552189,La Cangreja National Park,national park,Q800,Costa Rica,9.717,-84.373
Q125588128,Q125588128,national park,Q241,Cuba,21.975522222222,-84.541855555556
Q5406557,Ciénaga de Lanier National Park,national park,Q241,Cuba,21.60055556,-82.8
Q134282525,Pico La Bayamesa National Park,national park,Q241,Cuba,20.033333333333,-76.583333333333
Q1189526,Arenal Volcano National Park,national park,Q800,Costa Rica,10.463055555556,-84.703055555556
Q18816589,Santa Elena Cloud Forest Reserve,nature reserve,Q800,Costa Rica,10.34285,-84.79305
Q263406,Upemba National Park,national park,Q974,Democratic Republic of the Congo,-9.01666667,26.58333333
Q139564503,Q139564503,national park,Q241,Cuba,,
Q139564500,Q139564500,national park,Q241,Cuba,,
Q4551358,Tenorio Volcano National Park,national park,Q800,Costa Rica,10.666666666667,-85.0
Q1968766,Carara National Park,national park,Q800,Costa Rica,9.74722222,-84.62777778
Q112854,Manuel Antonio National Park,national park,Q800,Costa Rica,9.37555556,-84.13583333
Q3457111,Tumba-Lediima Nature Reserve,nature reserve,Q974,Democratic Republic of the Congo,-1.48,17.25
Q5280758,Diriá National Park,national park,Q800,Costa Rica,10.17305556,-85.59361111
Q14228860,Parque Nacional La Güira,national park,Q241,Cuba,22.701,-83.368
Q223589,Virunga National Park,national park,Q974,Democratic Republic of the Congo,-0.5,29.5
Q1431228,Rincón de la Vieja National Park,national park,Q800,Costa Rica,10.83,-85.32388889
Q3457460,Sankuru Nature Reserve,nature reserve,Q974,Democratic Republic of the Congo,-2.67626,24.33369
Q4175950,Juan Castro Blanco National Park,national park,Q800,Costa Rica,10.2857034,-84.3293288
Q3244192,Chirripó National Park,national park,Q800,Costa Rica,9.48,-83.48
Q4502059,Barbilla National Park,national park,Q800,Costa Rica,9.942,-83.42
Q2546988,Cahuita National Park,national park,Q800,Costa Rica,9.72916667,-82.825
Q3457191,Kisimba-Ikobo Nature Reserve,nature reserve,Q974,Democratic Republic of the Congo,-0.699,28.727
Q4552273,Turrialba Volcano National Park,national park,Q800,Costa Rica,10.03,-83.77
Q4315024,Las Baulas National Marine Park,national park,Q800,Costa Rica,10.318,-85.865
Q308893,Garamba National Park,national park,Q974,Democratic Republic of the Congo,4.0,29.25
Q1154052,Santa Rosa National Park,national park,Q800,Costa Rica,10.88361111,-85.775
Q457324,Kahuzi-Biéga National Park,national park,Q974,Democratic Republic of the Congo,-2.3148055555556,28.758666666667
Q131675351,Q131675351,nature reserve,Q800,Costa Rica,8.706889,-83.877417
Q4551539,Piedras Blancas National Park,national park,Q800,Costa Rica,8.7,-83.261
Q4552264,Tapantí National Park,national park,Q800,Costa Rica,9.7705555555556,-83.799722222222
Q869074,Corcovado National Park,national park,Q800,Costa Rica,8.55,-83.583333333333
Q743112,Kundelungu National Park,national park,Q974,Democratic Republic of the Congo,-10.25,27.6
Q133894027,Corredor Biológico Montes del Aguacate,nature reserve,Q800,Costa Rica,10.028899590085,-84.556926103426
Q6063008,Los Quetzales National Park,national park,Q800,Costa Rica,9.58611111,-83.90722222
Q1968749,Barra Honda National Park,national park,Q800,Costa Rica,10.175,-85.33333333
Q139505128,Cloudbridge  Nature Reserve,nature reserve,Q800,Costa Rica,9.4722094617476,-83.577743637399
Q126192795,Punta Francés Marine National Park,national park,Q241,Cuba,21.5677,-83.144
Q428123,Maiko National Park,national park,Q974,Democratic Republic of the Congo,-0.4,27.56666667
Q28223432,Lomami National Park,national park,Q974,Democratic Republic of the Congo,-2.0,25.033333333333
Q2447760,Christoffelpark,national park,Q25279,Curaçao,12.33333333,-69.11666667
Q1914604,Shete Boka National Park,national park,Q25279,Curaçao,12.3675,-69.117138888889
Q115661442,Kokolopori Bonobo Reserve,nature reserve,Q974,Democratic Republic of the Congo,-0.0774,22.8422
Q22469610,Tayna Nature Reserve,nature reserve,Q974,Democratic Republic of the Congo,-0.393,28.849
Q22463877,Iyondji Community Bonobo Reserve,nature reserve,Q974,Democratic Republic of the Congo,-2.20222,23.07129
Q22395189,Salong National Park,nature reserve,Q974,Democratic Republic of the Congo,-2.44676,20.90299
Q23886984,Mache-Chinul Ecological Reserve Plot Two,nature reserve,Q736,Ecuador,0.36667,-79.73333
Q2565424,West Lusatian Hill Country and Uplands,natural region,Q1731,Dresden,51.2279,14.2682
Q115684107,Wildsumaco Wildlife Sanctuary,nature reserve,Q736,Ecuador,-0.67333333333333,-77.6
Q585251,Cotubanamá National Park,national park,Q786,Dominican Republic,18.2283,-68.683
Q6904743,Monte Cristi National Park,national park,Q786,Dominican Republic,19.777042,-71.702271
Q23886997,Bilsa Biological Reserve,nature reserve,Q736,Ecuador,-0.34261,-79.72984
Q23886980,Mindo Forest Reserve,nature reserve,Q736,Ecuador,-0.04444,-78.72494
Q2648427,Yacurí National Park,national park,Q736,Ecuador,-4.706,-79.365
Q18608533,Mache-Chindul Ecological Reserve,nature reserve,Q736,Ecuador,0.48232,-79.78473
Q6754334,Maquipucuna,nature reserve,Q736,Ecuador,0.05387,-78.67921
Q1851352,Cotopaxi National Park,national park,Q736,Ecuador,-0.68416666666667,-78.437222222222
Q1618431,Q1618431,natural region,Q1718,Düsseldorf,51.2183,6.91306
Q629436,Morne Trois Pitons National Park,national park,Q784,Dominica,15.266667,-61.283333
Q6063002,José del Carmen Ramírez National Park,national park,Q786,Dominican Republic,19.099480555556,-71.228344444444
Q42090,Los Haitises National Park,national park,Q786,Dominican Republic,19.04394444,-69.59289722
Q1295864,El Cajas National Park,national park,Q736,Ecuador,-2.8461111111111,-79.220277777778
Q1557061,Q1557061,natural region,Q1718,Düsseldorf,51.25,6.96667
Q98620344,Rio Negro Sopladora National Park,national park,Q736,Ecuador,-2.7338527777778,-78.54405
Q7258470,Pueblo Viejo National Park,national park,Q786,Dominican Republic,19.2936,-70.5442
Q23887003,Mariana Miller Biological Reserve,nature reserve,Q736,Ecuador,-1.09299,-77.62708
Q130738448,Yanacocha Biological Reserve,nature reserve,Q736,Ecuador,-0.111666,-78.584773
Q1120709,Llanganates National Park,national park,Q736,Ecuador,-1.13333333,-78.23333333
Q6062992,Nationalpark Lago Enriqillo e Isla Cabritos,national park,Q786,Dominican Republic,18.515,-71.660833
Q129537404,Siete Iglesias Municipal Ecological Conservation Area,national park,Q736,Ecuador,-3.1,-78.6
Q139679352,Northern Andean Montane Forests,natural region,Q736,Ecuador,,
Q9055961,Jaragua National Park,national park,Q786,Dominican Republic,17.789228,-71.499023
Q117745638,Al Wohoosh Desert Conservation Reserve,nature reserve,Q612,Dubai,25.11857,55.623272
Q131324776,Otonga Integrated Forest,nature reserve,Q736,Ecuador,-0.41797222222222,-78.996333333333
Q6164735,Jatun Sacha,nature reserve,Q736,Ecuador,-1.06667,-77.6
Q6912732,Morne Diablotin National Park,national park,Q784,Dominica,15.5,-61.4
Q23886756,Rio Palenque Science Center,nature reserve,Q736,Ecuador,-0.58656,-79.36472
Q2648069,Podocarpus National Park,national park,Q736,Ecuador,-4.28333333,-79.0
Q23886979,Los Cedros Biological Reserve,nature reserve,Q736,Ecuador,0.35125,-78.80551
Q5613580,Guandera Reserve and Biological Station,nature reserve,Q736,Ecuador,0.589171,-77.705267
Q6062999,José Armando Bermúdez National Park,national park,Q786,Dominican Republic,19.288333333333,-71.462777777778
