festival_id,name,festival_type,destination_id,destination_name,start_date,end_date
Q108816476,Roskilde Festival 1998,festival occurrence,Q35,Denmark,1998-06-25,1998-06-28
Q108816493,Roskilde Festival 1996,festival occurrence,Q35,Denmark,1996-06-27,1996-06-30
Q1118605,ProtiProudu,festival,Q213,Czech Republic,,
Q12333632,RoboDays,festival,Q35,Denmark,,
Q7928850,Vig Festival,festival,Q35,Denmark,,
Q3425467,J-day,recurring event,Q35,Denmark,,
Q112617138,AutoClave,recurring event,Q12439,Detroit,,
Q85797933,Roskilde Festival 2019,festival occurrence,Q35,Denmark,2019-06-29,2019-07-06
Q545584,Ignis Brunensis,festival,Q213,Czech Republic,,
Q108816624,Roskilde Festival 1989,festival occurrence,Q35,Denmark,1989-06-30,1989-07-02
Q12333799,Roskilde Festival 1973,festival occurrence,Q35,Denmark,1973-06-29,1973-07-01
Q108816701,Roskilde Festival 1993,festival occurrence,Q35,Denmark,1993-07-01,1993-07-04
Q16989031,Dallas Fantasy Fair,recurring event,Q16557,Dallas,,
Q5211295,Dallas Comic Con,recurring event,Q16557,Dallas,,
Q6918116,Motor City Comic Con,recurring event,Q12439,Detroit,,
Q7707679,Texas Fear Fest,recurring event,Q16557,Dallas,,
Q108816178,Roskilde Festival 2012,festival occurrence,Q35,Denmark,2012-06-30,2012-07-08
Q108816492,Roskilde Festival 1995,festival occurrence,Q35,Denmark,1995-06-29,1995-07-02
Q662829,Eurocon,recurring event,Q35,Denmark,,
Q662829,Eurocon,recurring event,Q213,Czech Republic,,
Q31193509,Royal Run,recurring event,Q35,Denmark,,
Q12333809,Roskilde Festival 2001,festival occurrence,Q35,Denmark,2001-06-24,2001-07-01
Q7602460,Start! Festival,festival,Q35,Denmark,,
Q1997010,1st World Festival of Youth and Students,festival occurrence,Q213,Czech Republic,,
Q135116680,Roskilde Festival 2026,festival occurrence,Q35,Denmark,,
Q11983109,Danish National Exhibition of 1909,festival occurrence,Q35,Denmark,,
Q108816619,Roskilde Festival 1984,festival occurrence,Q35,Denmark,1984-06-29,1984-07-01
Q6484244,Land og Folk Festival,festival,Q35,Denmark,,
Q108816494,Roskilde Festival 1997,festival occurrence,Q35,Denmark,1997-06-26,1997-06-29
Q108816700,Roskilde Festival 1992,festival occurrence,Q35,Denmark,1992-06-25,1992-06-25
Q124539982,Copenhagen Light Festival,festival,Q1748,Copenhagen,,
Q106676266,Waiting for the tram in Beroun,recurring event,Q213,Czech Republic,,
Q121682802,Slavex Pride,festival,Q213,Czech Republic,,
Q58820468,Choppers Lounge bar & After club,discothèque,Q213,Czech Republic,,
Q123604829,KoprCon,recurring event,Q213,Czech Republic,,
Q12644207,Urban Fest Osijek,recurring event,Q224,Croatia,,
Q3617564,Animefest,festival,Q213,Czech Republic,2004-01-01,
Q104891169,Hořovická Heligónka,festival,Q213,Czech Republic,,
Q112622457,Hasičské slavnosti Litoměřice,party,Q213,Czech Republic,,
Q131472248,Ullmann's celebrations,festival,Q213,Czech Republic,,
Q138381580,Battle of Kulm reenactment,recurring event,Q213,Czech Republic,,
Q12016672,Flaming Nights,festival,Q213,Czech Republic,,
Q106612670,Sametové posvícení,festival,Q213,Czech Republic,,
Q5876332,Hody,recurring event,Q213,Czech Republic,,
Q12058473,Teknival Hostomice 1994,festival occurrence,Q213,Czech Republic,,
Q10396698,Šamajim,festival,Q213,Czech Republic,2004-01-01,2023-01-01
Q12221393,Třebíčské Bramborobraní,festival,Q213,Czech Republic,,
Q12630976,New Circus Festival,festival,Q224,Croatia,,
Q4685615,Adriatic Boat Show,recurring event,Q224,Croatia,2008-01-01,
Q5264411,Designblok,recurring event,Q213,Czech Republic,,
Q12354195,International Puppet Theatre Festival,festival,Q224,Croatia,,
Q113360468,Ostrava Pride,festival,Q213,Czech Republic,,
Q18006511,Bezručova Opava,festival,Q213,Czech Republic,,
Q12058968,Tichý hlas pro Svatou zemi,festival,Q213,Czech Republic,,
Q27555477,Marketing Festival,recurring event,Q213,Czech Republic,2013-01-01,
Q109567034,Smetana international piano competition,recurring event,Q213,Czech Republic,,
Q60161744,Oslava 100 let od vzniku Českobratrské církve evangelické,party,Q213,Czech Republic,,
Q1278356,Porin Award,recurring event,Q224,Croatia,,
Q131334835,43th Kladrubské léto music festival,festival,Q213,Czech Republic,,
Q30242242,Hanácké Benátky,festival,Q213,Czech Republic,,
Q118118480,Advík,festival,Q213,Czech Republic,,
Q21659661,Zlatá Praha (festival),festival,Q213,Czech Republic,,
Q6786726,Mateřinka,recurring event,Q213,Czech Republic,,
Q11706376,Bytefest,festival,Q213,Czech Republic,,
Q125807006,Žonglobalizace,festival,Q213,Czech Republic,2011-01-01,
Q61728467,Wikiconference,recurring event,Q213,Czech Republic,2009-01-01,
Q3513877,SFeraKon,recurring event,Q224,Croatia,,
Q7237677,Prague International Jazz Festival,festival,Q213,Czech Republic,,
Q17573685,Divadelní svět Brno,festival,Q213,Czech Republic,,
Q11773871,CzechTek 2005,festival occurrence,Q213,Czech Republic,,
Q12038552,Monarchist March,recurring event,Q213,Czech Republic,,
Q12630969,Festival of Actor,festival,Q224,Croatia,,
Q20057394,Ghettofest,festival,Q213,Czech Republic,,
Q131419079,Chodovar Beer Festival,festival,Q213,Czech Republic,,
Q7632447,Subversive Film Festival,festival,Q224,Croatia,,
Q131336018,Malá inventura,festival,Q213,Czech Republic,,
Q11773873,CzechTek 2006,festival occurrence,Q213,Czech Republic,,
Q117035823,inauguration of the president of Czech Republic,ceremony,Q213,Czech Republic,,
Q5586807,Gorolski Święto,festival,Q213,Czech Republic,,
Q48831837,Chodorockfest,festival,Q213,Czech Republic,,
Q121682677,Most Pride,festival,Q213,Czech Republic,,
Q5201741,Czech Beer Festival,festival,Q213,Czech Republic,,
Q136289011,Magiales Šarivari,festival,Q213,Czech Republic,1960-01-01,
Q3510937,Festival fantazie,recurring event,Q213,Czech Republic,,
Q93956718,Bramborobraní 2016,festival occurrence,Q213,Czech Republic,,
Q22262482,Utubering,festival,Q213,Czech Republic,,
Q131418901,8th Chodovar Beer Festival,party,Q213,Czech Republic,,
Q12643646,Dance Week Festival,festival,Q224,Croatia,,
Q12041853,Obrok,recurring event,Q213,Czech Republic,,
Q5698187,Hefaiston,festival,Q213,Czech Republic,,
Q26161577,Letní Letná,festival,Q213,Czech Republic,,
Q60366252,Chodské slavnosti,festival,Q213,Czech Republic,,
Q44326566,Máš umělecké střevo?,festival,Q213,Czech Republic,,
Q107229240,Kladenské dvorky,festival,Q213,Czech Republic,,
Q12638009,Croatian Theatre Awards,recurring event,Q224,Croatia,1992-11-24,
Q104840435,Kaplické divadelní léto,festival,Q213,Czech Republic,,
Q26982039,Týden divů,festival,Q213,Czech Republic,,
Q12060313,Třebíčský Zvonek,festival,Q213,Czech Republic,,
Q131315275,Napoleon in Brno,recurring event,Q213,Czech Republic,,
Q104635478,Kolínský Majáles,festival,Q213,Czech Republic,,
Q12016795,Fotofestival Moravská Třebová,festival,Q213,Czech Republic,,
Q130712886,Parcon,recurring event,Q213,Czech Republic,,
Q123734154,Battle of Austerlitz reenactment,recurring event,Q213,Czech Republic,,
Q12038182,Czech Athletics Championships series,recurring event,Q213,Czech Republic,,
Q7279969,Radar Festival,festival,Q224,Croatia,,
Q66817205,Soundtrack Poděbrady,festival,Q213,Czech Republic,,
Q42993305,4 + 4 Days in Motion,festival,Q213,Czech Republic,,
Q662829,Eurocon,recurring event,Q224,Croatia,,
Q12046766,Prague Pride,festival,Q213,Czech Republic,,
Q59221158,Den poezie (festival),festival,Q213,Czech Republic,,
Q24192639,Open House Prague,festival,Q213,Czech Republic,,
Q113680960,Festival Animánie,festival,Q213,Czech Republic,,
Q101599202,Open House Brno,festival,Q213,Czech Republic,,
Q12745604,Jurjevanje,festival,Q224,Croatia,,
Q117599979,UrbanFestival 9: (in)place of border,festival occurrence,Q224,Croatia,,
Q111943397,Critical Upgrade,festival,Q224,Croatia,2002-05-01,2002-05-08
Q117661923,UrbanFestival 11,festival occurrence,Q224,Croatia,,
Q130712913,Rikon,recurring event,Q224,Croatia,,
Q20527082,Advent in Zagreb,festival,Q224,Croatia,,
Q117456147,UrbanFestival 12: Between worlds,festival occurrence,Q224,Croatia,,
Q119280239,La avispa,discothèque,Q800,Costa Rica,,
Q117662400,4.5 Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q117706038,7th Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q122150399,Faller's Enigmatic Memorial,recurring event,Q224,Croatia,,
Q117599399,UrbanFestival 2,festival occurrence,Q224,Croatia,,
Q2265649,carnaval on Curaçao,recurring event,Q25279,Curaçao,,
Q135654882,Nicosia International Festival,festival,Q229,Cyprus,,
Q113140891,Festival žudija,festival,Q224,Croatia,,
Q112191628,Pričigin,festival,Q224,Croatia,,
Q131289525,Zvjezdano ljeto,festival,Q224,Croatia,,
Q135458449,Operation Storm anniversaries,ceremony,Q224,Croatia,,
Q25500125,Tocatì,festival,Q224,Croatia,,
Q12645507,Zagreb Salon,recurring event,Q224,Croatia,,
Q115436356,Fubar,recurring event,Q224,Croatia,,
Q117035706,"1st Freedom of Creation! Festival of Free Culture, Science and Technology",festival occurrence,Q224,Croatia,2005-01-12,2005-01-15
Q117662134,2nd Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q112274802,Otokultivator,festival,Q224,Croatia,,2003-01-01
Q117661960,UrbanFestival 13: Back to the square!,festival occurrence,Q224,Croatia,,
Q113952228,International children's festival Šibenik,festival,Q224,Croatia,,
Q117599727,UrbanFestival 6: The Politics of space,festival occurrence,Q224,Croatia,,
Q117599579,UrbanFestival 4,festival occurrence,Q224,Croatia,,
Q65071396,Mediterranean Book Festival,recurring event,Q224,Croatia,2017-01-01,
Q117662603,8th Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q18713042,Interliber,recurring event,Q224,Croatia,1977-01-01,
Q135474555,Cyprus Figure Skating Championships,recurring event,Q229,Cyprus,,
Q16113327,Sudamja,festival,Q224,Croatia,,
Q117662305,4th Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q116907447,"Freedom of Creation! Festival of Free Culture, Science and Technology",festival,Q224,Croatia,,
Q108809043,Fête du Livre de Kinshasa,recurring event,Q974,Democratic Republic of the Congo,,
Q136472780,14th World Festival of Youth and Students,festival occurrence,Q241,Cuba,,
Q12956992,Emberbal,party,Q224,Croatia,,
Q115519555,Cirkobalkana,festival,Q224,Croatia,,
Q117599618,UrbanFestival 5,festival occurrence,Q224,Croatia,,
Q117599918,UrbanFestival X: (IM)POSSIBILITIES: EXTENSIONS,festival occurrence,Q224,Croatia,,
Q117599320,UrbanFestival,festival,Q224,Croatia,,
Q117035731,"2nd Freedom of Creation! Festival of Free Culture, Science and Technology",festival occurrence,Q224,Croatia,2006-02-01,2006-02-05
Q117706270,9th Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q31200259,Kliofest,festival,Q224,Croatia,,
Q117662095,Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q117599785,UrbanFestival 7: Of Other Spaces,festival occurrence,Q224,Croatia,,
Q117599491,UrbanFestival 3,festival occurrence,Q224,Croatia,,
Q117662203,3rd Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q1133236,FLISOL,recurring event,Q241,Cuba,,
Q109512562,Vruja Festival,festival,Q224,Croatia,,
Q81610,Mr Gay World,recurring event,Q800,Costa Rica,,
Q117706311,10th Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q117662514,6th Environmental Film Festival,festival occurrence,Q224,Croatia,,
Q115740102,Subversive Festival,festival,Q224,Croatia,,
Q6111504,Romerías de Mayo,festival,Q241,Cuba,,
Q130712784,Liburnicon,recurring event,Q224,Croatia,,
Q117599823,UrbanFestival 8: How we regret...,festival occurrence,Q224,Croatia,,
Q110264185,11th World Festival of Youth and Students,festival occurrence,Q241,Cuba,,
Q31965926,Eurovision Young Musicians 2018,festival occurrence,Q23436,Edinburgh,,
Q3358839,Royal National Mod,festival,Q23436,Edinburgh,,
Q129658162,Ambato Pride,recurring event,Q736,Ecuador,,
Q829363,Edinburgh Festival,festival,Q23436,Edinburgh,,
Q67831982,Festival FFF,festival,Q736,Ecuador,,
Q12630967,"Festivity of Saint Blaise, the patron of Dubrovnik",festival,Q1722,Dubrovnik,,
Q4601298,2003 Edinburgh Festival Fringe,festival occurrence,Q23436,Edinburgh,,
Q5447342,Fiestas de Quito,festival,Q736,Ecuador,,
Q129656533,Santo Domingo Pride,recurring event,Q736,Ecuador,,
Q133825285,"Festival of slavonian culture in Donetsk, 2013",festival,Q43070,Donetsk,2013-05-24,2013-05-25
Q5861729,Feast of fruit and flowers,party,Q736,Ecuador,,
Q133804057,"Big Donbass, 2015",festival,Q43070,Donetsk,2015-08-13,2015-08-16
Q112595903,Klangvokal Musikfestival Dortmund,festival,Q1295,Dortmund,,
Q137186035,Pakistan Jashn-e-Azadi Festival 2025,festival,Q612,Dubai,,
Q68026902,Al Sur del Cielo,festival,Q736,Ecuador,,
Q129653037,Portoviejo Pride,recurring event,Q736,Ecuador,,
Q5119452,"Ciclopaseo in Quito, Ecuador",recurring event,Q736,Ecuador,,
Q47964898,Feria Internacional del Libro de Guayaquil,recurring event,Q736,Ecuador,,
Q68966535,"Pululahua, Rock desde el Volcán",festival,Q736,Ecuador,,
Q16834839,Edinburgh International Magic Festival,festival,Q23436,Edinburgh,,
Q129653470,Riobamba Pride,recurring event,Q736,Ecuador,,
Q1284693,Edinburgh Marathon,festival,Q23436,Edinburgh,,
Q117202248,Diablada de Píllaro,festival,Q736,Ecuador,,
Q21006870,Edinburgh Comic Con,festival,Q23436,Edinburgh,2014-01-01,
Q129652966,Manta Pride,recurring event,Q736,Ecuador,,
Q5338146,Edinburgh Art Festival,festival,Q23436,Edinburgh,,
Q65237899,Edinburgh International Harp Festival,recurring event,Q23436,Edinburgh,,
Q129654049,Machala Pride,recurring event,Q736,Ecuador,,
Q4598638,2001 Edinburgh Festival Fringe,festival occurrence,Q23436,Edinburgh,,
Q105703284,Jatiya Pitha Utsab,festival,Q1354,Dhaka,,
Q85759420,Entry of James VI into Edinburgh,ceremony,Q23436,Edinburgh,,
Q136376725,"Stars over Donbass, 2025",festival,Q43070,Donetsk,,
Q106946693,dresden small format film festival,festival,Q1731,Dresden,,
Q1133236,FLISOL,recurring event,Q736,Ecuador,,
Q120263404,18th World Festival of Youth and Students,festival occurrence,Q736,Ecuador,2013-12-07,2013-12-14
Q7077014,Octocon,recurring event,Q1761,Dublin,,
Q4288599,Smithcraft festival in Donetsk,festival,Q43070,Donetsk,,
Q17069789,Fiesta de Toros del Señor de Girón,festival,Q736,Ecuador,,
Q129653889,Loja Pride,recurring event,Q736,Ecuador,,
Q5613183,Guadalajara Gay Pride,recurring event,Q9022,Guadalajara,,
Q43062532,Internationales Sommerfestival,festival,Q1055,Hamburg,,
Q4852692,Baltic Circle Festival,festival,Q1757,Helsinki,,
Q60850003,J Awards,ceremony,Q1006,Guinea,,
Q64607727,Pointti festival,festival,Q1757,Helsinki,,
Q56317877,"Corona Capital, Guadalajara",festival,Q9022,Guadalajara,2010-10-16,
Q10244,Diwali,festival,Q734,Guyana,,
Q125358639,Rabin Ajaw,festival,Q774,Guatemala,,
Q110264185,11th World Festival of Youth and Students,festival occurrence,Q1563,Havana,,
Q65254802,ESTO 2019,festival,Q1757,Helsinki,,
Q96622031,Wiki Loves Folklore,recurring event,Q790,Haiti,,
Q12015639,ABU TV Song Festival 2013,festival occurrence,Q1858,Hanoi,,2013-10-26
Q106632483,Conakry capital mondial du livre,recurring event,Q1006,Guinea,2017-04-23,2018-04-22
Q17035928,Triennial of Photography,festival,Q1055,Hamburg,,
Q7932770,Vinokino,recurring event,Q1757,Helsinki,,
Q11856211,DocPoint,recurring event,Q1757,Helsinki,,
Q4824816,Australian Wooden Boat Festival,festival,Q40191,Hobart,,
Q15819138,Hammoniale,festival,Q1055,Hamburg,,
Q136472780,14th World Festival of Youth and Students,festival occurrence,Q1563,Havana,,
Q137393968,Visit by Israel's Chief Rabbi Kalman Ber to the Chabad Lubavitch Jewish Centre of Lower Saxony at Haus Benjamin in Hanover,party,Q1715,Hanover,,
Q2613628,Flow Festival,recurring event,Q1757,Helsinki,,
Q98433660,Helsinki Fest,festival,Q1757,Helsinki,2020-08-21,2020-08-23
Q131851351,Carnival of Guinea-Bissau,festival,Q1007,Guinea-Bissau,,
Q125867585,International Children's and Youth Choir Festival Hannover 08th - 12th May 2024,festival,Q1715,Hanover,,
Q130470818,Pandora's Box,discothèque,Q774,Guatemala,,
Q5861255,Sumpango Festival,festival,Q774,Guatemala,,
Q21042070,Hamburg Magic Nights,festival,Q1055,Hamburg,,
Q1133236,FLISOL,recurring event,Q774,Guatemala,,
Q115942710,Prix Hadiatou Sow du journalisme,ceremony,Q1006,Guinea,,
Q65152687,Katala 224,ceremony,Q1006,Guinea,,
Q11862160,8th World Festival of Youth and Students,festival occurrence,Q1757,Helsinki,,
Q15210367,The Dinner under the Helsinki sky,recurring event,Q1757,Helsinki,,
Q125637783,Klangbrücken,festival,Q1715,Hanover,,
Q24955623,WeChoice Awards,recurring event,Q1854,Ho Chi Minh City,,
Q114558589,BootBooHook Festival,festival,Q1715,Hanover,,
Q111677584,Kipona,festival,Q25280,Harrisburg,,
Q113553776,Harbin International Beer Festival,recurring event,Q42956,Harbin,,
Q3765292,Bihu,festival,Q668,India,,
Q7370637,Rottela Panduga,festival,Q668,India,,
Q2722469,Naraka Chaturdashi,festival,Q668,India,,
Q3660978,Cartoons on the Bay,festival,Q38,Italy,,
Q479014,Almabtrieb,festival,Q38,Italy,,
Q31023,Bhai Dooj,festival,Q668,India,,
Q5052269,Cathedral Quarter Arts Festival,festival,Q27,Ireland,,
Q5050453,Castlebar Song Contest,festival,Q27,Ireland,,
Q3649159,Cabaret festival - Premio Totò alla comicità,festival,Q38,Italy,,
Q1423773,Ratha Yatra,festival,Q668,India,,
Q6907083,Mood Indigo,festival,Q668,India,,
Q3660434,Carnevale di Cegni,festival,Q38,Italy,,
Q1059856,ICWiP,festival,Q28,Hungary,,
Q7190443,Pic.Nic festival,festival,Q801,Israel,,2011-01-01
Q7537703,Skyfest,festival,Q27,Ireland,,
Q10244,Diwali,festival,Q668,India,,
Q3660960,Cartoon Club,festival,Q38,Italy,,
Q3536399,National Science Day,festival,Q668,India,,
Q2824458,Aadi Perukku,festival,Q668,India,,
Q5102229,Chithirai Thiruvizha,festival,Q668,India,,
Q3006213,Lohri,festival,Q668,India,,
Q7901139,"Urs festival, Ajmer",festival,Q668,India,,
Q10269,Navratri,festival,Q668,India,,
Q931282,Bathukamma,festival,Q668,India,,
Q4006964,VIEW Conference,festival,Q38,Italy,,
Q2777041,Harela,festival,Q668,India,,
Q3743890,Festa del grano,festival,Q38,Italy,,
Q15121559,MTV Italia Awards,festival,Q38,Italy,,
Q3859314,Mr Gay Italy,festival,Q38,Italy,,
Q6730379,Magh Bihu,festival,Q668,India,,
Q7229931,Porag,festival,Q668,India,,
Q3106863,Battle on the Bridge,festival,Q38,Italy,,
Q3055994,Erau,festival,Q252,Indonesia,,
Q4850838,Bali Jatra,festival,Q668,India,,
Q6434290,Kottankulangara Festival,festival,Q668,India,,
Q859333,Cell-Cup,festival,Q28,Hungary,1997-01-01,
Q5211604,Dalriada Festival,festival,Q27,Ireland,,
Q777550,Armel Opera Festival,festival,Q28,Hungary,,
Q7270654,Queen of the Land Festival,festival,Q27,Ireland,,
Q5170796,Cork International Exhibition,festival,Q27,Ireland,,
Q6473598,Lai Haraoba,festival,Q668,India,,
