destination_id,destination_name,month_number,month_name,avg_temp_celsius,avg_rainfall_mm,avg_humidity
Q16869,Constantinople,1,January,7.4,3.6,76.8
Q16869,Constantinople,2,February,9.3,1.0,79.4
Q16869,Constantinople,3,March,9.6,2.3,80.1
Q16869,Constantinople,4,April,15.3,2.2,72.9
Q16869,Constantinople,5,May,15.7,2.7,77.1
Q16869,Constantinople,6,June,24.5,0.3,65.2
Q16869,Constantinople,7,July,26.2,1.2,70.0
Q16869,Constantinople,8,August,25.1,0.5,68.2
Q16869,Constantinople,9,September,21.8,3.1,75.2
Q16869,Constantinople,10,October,16.4,0.3,74.4
Q16869,Constantinople,11,November,11.3,2.5,75.3
Q16869,Constantinople,12,December,9.2,4.7,82.4
Q26988,Cook Islands,1,January,24.1,2.4,81.0
Q26988,Cook Islands,2,February,24.8,12.3,81.1
Q26988,Cook Islands,3,March,25.4,4.1,78.6
Q26988,Cook Islands,4,April,24.6,7.2,78.2
Q26988,Cook Islands,5,May,24.0,2.7,79.5
Q26988,Cook Islands,6,June,21.9,1.2,69.9
Q26988,Cook Islands,7,July,21.5,4.0,72.1
Q26988,Cook Islands,8,August,20.7,1.4,70.5
Q26988,Cook Islands,9,September,21.4,4.0,79.1
Q26988,Cook Islands,10,October,21.1,1.8,73.8
Q26988,Cook Islands,11,November,21.6,3.8,74.6
Q26988,Cook Islands,12,December,23.4,6.3,83.9
Q1748,Copenhagen,1,January,0.8,2.4,85.5
Q1748,Copenhagen,2,February,4.0,3.1,88.3
Q1748,Copenhagen,3,March,4.8,1.0,85.8
Q1748,Copenhagen,4,April,7.2,2.7,81.5
Q1748,Copenhagen,5,May,13.8,0.8,77.3
Q1748,Copenhagen,6,June,15.4,1.9,75.9
Q1748,Copenhagen,7,July,17.2,2.7,77.9
Q1748,Copenhagen,8,August,18.1,1.9,75.3
Q1748,Copenhagen,9,September,16.0,2.3,77.8
Q1748,Copenhagen,10,October,11.4,1.6,82.3
Q1748,Copenhagen,11,November,6.8,1.3,84.1
Q1748,Copenhagen,12,December,5.3,1.4,87.6
Q800,Costa Rica,1,January,18.3,1.9,90.4
Q800,Costa Rica,2,February,18.0,4.6,88.7
Q800,Costa Rica,3,March,19.2,1.7,84.9
Q800,Costa Rica,4,April,19.0,6.6,84.5
Q800,Costa Rica,5,May,20.1,11.4,86.7
Q800,Costa Rica,6,June,19.3,16.3,92.4
Q800,Costa Rica,7,July,19.2,15.3,92.6
Q800,Costa Rica,8,August,19.0,13.6,90.9
Q800,Costa Rica,9,September,19.1,16.3,91.7
Q800,Costa Rica,10,October,18.7,18.4,93.2
Q800,Costa Rica,11,November,18.1,21.2,94.6
Q800,Costa Rica,12,December,18.0,11.5,91.9
Q224,Croatia,1,January,2.2,3.1,81.3
Q224,Croatia,2,February,7.5,1.4,78.7
Q224,Croatia,3,March,9.3,4.1,77.6
Q224,Croatia,4,April,12.3,1.4,71.8
Q224,Croatia,5,May,16.0,3.7,78.7
Q224,Croatia,6,June,20.7,3.4,73.4
Q224,Croatia,7,July,24.0,1.3,68.0
Q224,Croatia,8,August,24.2,3.2,68.7
Q224,Croatia,9,September,17.0,5.8,80.5
Q224,Croatia,10,October,13.1,4.1,86.5
Q224,Croatia,11,November,5.5,2.7,85.4
Q224,Croatia,12,December,2.1,2.9,82.6
Q241,Cuba,1,January,22.3,0.8,81.6
Q241,Cuba,2,February,20.7,1.0,76.0
Q241,Cuba,3,March,24.3,1.1,75.4
Q241,Cuba,4,April,24.4,1.1,71.6
Q241,Cuba,5,May,27.1,2.1,73.5
Q241,Cuba,6,June,26.3,7.4,84.5
Q241,Cuba,7,July,27.4,3.5,79.7
Q241,Cuba,8,August,26.9,6.1,83.1
Q241,Cuba,9,September,26.6,5.6,84.9
Q241,Cuba,10,October,25.3,5.1,85.4
Q241,Cuba,11,November,23.5,3.2,83.9
Q241,Cuba,12,December,22.3,1.2,82.5
Q25279,Curaçao,1,January,27.3,1.3,71.9
Q25279,Curaçao,2,February,27.4,1.1,72.4
Q25279,Curaçao,3,March,27.7,0.3,70.0
Q25279,Curaçao,4,April,28.4,0.6,70.7
Q25279,Curaçao,5,May,28.9,1.2,75.6
Q25279,Curaçao,6,June,29.1,0.8,73.1
Q25279,Curaçao,7,July,29.1,0.8,72.2
Q25279,Curaçao,8,August,29.5,1.0,71.1
Q25279,Curaçao,9,September,30.1,0.7,71.9
Q25279,Curaçao,10,October,29.9,0.7,68.7
Q25279,Curaçao,11,November,28.2,3.2,76.7
Q25279,Curaçao,12,December,27.9,1.2,70.6
Q4361,Curitiba,1,January,20.9,5.1,82.1
Q4361,Curitiba,2,February,21.4,4.3,85.0
Q4361,Curitiba,3,March,20.9,3.4,85.2
Q4361,Curitiba,4,April,19.6,2.9,84.4
Q4361,Curitiba,5,May,17.6,5.5,80.1
Q4361,Curitiba,6,June,16.3,1.4,76.4
Q4361,Curitiba,7,July,13.5,4.4,83.3
Q4361,Curitiba,8,August,14.6,2.0,74.7
Q4361,Curitiba,9,September,18.6,3.7,75.7
Q4361,Curitiba,10,October,18.0,3.9,84.3
Q4361,Curitiba,11,November,19.3,4.6,83.0
Q4361,Curitiba,12,December,19.6,9.4,83.9
Q229,Cyprus,1,January,10.1,3.0,77.5
Q229,Cyprus,2,February,10.1,1.0,69.9
Q229,Cyprus,3,March,12.7,0.2,59.3
Q229,Cyprus,4,April,18.5,1.5,51.8
Q229,Cyprus,5,May,19.9,0.6,52.8
Q229,Cyprus,6,June,27.9,0.1,42.2
Q229,Cyprus,7,July,28.2,0.3,44.8
Q229,Cyprus,8,August,27.1,0.1,48.0
Q229,Cyprus,9,September,23.1,0.9,58.3
Q229,Cyprus,10,October,18.6,0.1,58.3
Q229,Cyprus,11,November,13.8,1.0,65.7
Q229,Cyprus,12,December,10.6,1.5,76.3
Q213,Czech Republic,1,January,1.1,1.8,75.5
Q213,Czech Republic,2,February,6.9,2.3,81.1
Q213,Czech Republic,3,March,8.4,0.7,72.8
Q213,Czech Republic,4,April,11.7,1.3,65.0
Q213,Czech Republic,5,May,15.8,2.9,70.0
Q213,Czech Republic,6,June,19.6,2.0,66.1
Q213,Czech Republic,7,July,21.4,2.2,65.0
Q213,Czech Republic,8,August,22.0,3.7,67.6
Q213,Czech Republic,9,September,16.8,5.3,70.5
Q213,Czech Republic,10,October,11.2,1.4,81.6
Q213,Czech Republic,11,November,4.0,1.3,83.9
Q213,Czech Republic,12,December,1.9,1.3,83.5
Q3718,Dakar,1,January,24.8,0.0,61.6
Q3718,Dakar,2,February,24.6,0.0,60.0
Q3718,Dakar,3,March,21.2,0.0,75.2
Q3718,Dakar,4,April,22.4,0.0,73.5
Q3718,Dakar,5,May,23.9,0.0,77.4
Q3718,Dakar,6,June,24.8,0.2,82.4
Q3718,Dakar,7,July,26.9,0.8,81.4
Q3718,Dakar,8,August,27.4,3.7,81.6
Q3718,Dakar,9,September,27.3,4.7,80.8
Q3718,Dakar,10,October,28.1,0.8,78.8
Q3718,Dakar,11,November,27.8,0.0,68.5
Q3718,Dakar,12,December,25.4,0.3,59.1
Q16557,Dallas,1,January,5.3,3.1,65.6
Q16557,Dallas,2,February,13.4,2.4,65.3
Q16557,Dallas,3,March,16.1,4.4,70.3
Q16557,Dallas,4,April,19.7,6.5,71.2
Q16557,Dallas,5,May,24.1,8.5,77.3
Q16557,Dallas,6,June,28.0,2.8,68.6
Q16557,Dallas,7,July,28.9,2.9,64.1
Q16557,Dallas,8,August,31.2,0.6,52.7
Q16557,Dallas,9,September,25.9,2.1,61.1
Q16557,Dallas,10,October,24.0,0.2,46.9
Q16557,Dallas,11,November,15.7,4.5,69.8
Q16557,Dallas,12,December,11.7,4.4,74.5
Q3766,Damascus,1,January,9.9,1.4,73.0
Q3766,Damascus,2,February,9.9,0.7,66.3
Q3766,Damascus,3,March,13.6,0.1,52.5
Q3766,Damascus,4,April,20.7,0.6,41.1
Q3766,Damascus,5,May,22.1,0.0,40.3
Q3766,Damascus,6,June,31.2,0.0,23.3
Q3766,Damascus,7,July,30.2,0.0,32.9
Q3766,Damascus,8,August,29.1,0.0,38.2
Q3766,Damascus,9,September,25.7,0.0,45.5
Q3766,Damascus,10,October,21.0,0.0,36.9
Q3766,Damascus,11,November,14.7,0.3,57.0
Q3766,Damascus,12,December,10.8,0.4,53.2
Q25282,Da Nang,1,January,22.4,4.9,85.4
Q25282,Da Nang,2,February,23.6,1.1,87.1
Q25282,Da Nang,3,March,25.3,1.2,85.6
Q25282,Da Nang,4,April,28.9,0.1,79.1
Q25282,Da Nang,5,May,29.3,2.3,79.0
Q25282,Da Nang,6,June,30.5,4.6,74.7
Q25282,Da Nang,7,July,29.4,3.9,76.4
Q25282,Da Nang,8,August,30.8,1.1,70.7
Q25282,Da Nang,9,September,28.5,10.5,80.5
Q25282,Da Nang,10,October,25.8,17.0,84.8
Q25282,Da Nang,11,November,24.7,15.7,84.2
Q25282,Da Nang,12,December,22.5,9.8,85.5
Q1960,Dar es Salaam,1,January,27.6,6.5,83.0
Q1960,Dar es Salaam,2,February,28.4,2.8,79.4
Q1960,Dar es Salaam,3,March,27.5,5.7,82.5
Q1960,Dar es Salaam,4,April,25.6,16.6,86.8
Q1960,Dar es Salaam,5,May,26.0,5.6,78.3
Q1960,Dar es Salaam,6,June,25.4,1.7,73.0
Q1960,Dar es Salaam,7,July,25.0,0.6,74.3
Q1960,Dar es Salaam,8,August,25.4,0.7,71.8
Q1960,Dar es Salaam,9,September,25.5,0.8,75.0
Q1960,Dar es Salaam,10,October,26.4,2.2,76.5
Q1960,Dar es Salaam,11,November,27.6,2.6,75.8
Q1960,Dar es Salaam,12,December,27.4,3.6,78.6
Q2973,Darmstadt,1,January,1.9,2.6,80.5
Q2973,Darmstadt,2,February,7.7,3.2,82.4
Q2973,Darmstadt,3,March,8.6,2.1,78.3
Q2973,Darmstadt,4,April,10.8,2.7,72.4
Q2973,Darmstadt,5,May,15.5,4.0,76.1
Q2973,Darmstadt,6,June,17.8,2.9,71.8
Q2973,Darmstadt,7,July,20.0,3.6,71.5
Q2973,Darmstadt,8,August,21.5,1.5,69.5
Q2973,Darmstadt,9,September,16.6,2.9,75.0
Q2973,Darmstadt,10,October,12.1,2.9,85.1
Q2973,Darmstadt,11,November,6.0,2.1,85.9
Q2973,Darmstadt,12,December,3.1,1.3,86.7
Q11568,Darwin,1,January,28.1,24.2,82.0
Q11568,Darwin,2,February,28.5,9.5,81.2
Q11568,Darwin,3,March,28.1,11.5,83.2
Q11568,Darwin,4,April,28.5,1.3,65.0
Q11568,Darwin,5,May,28.2,0.1,59.1
Q11568,Darwin,6,June,25.2,0.0,57.4
Q11568,Darwin,7,July,25.1,0.1,55.9
Q11568,Darwin,8,August,26.4,0.1,65.1
Q11568,Darwin,9,September,28.1,1.2,67.2
Q11568,Darwin,10,October,29.2,3.1,71.1
Q11568,Darwin,11,November,28.8,4.9,76.1
Q11568,Darwin,12,December,29.0,8.1,79.7
Q79880,Debrecen,1,January,1.1,1.7,79.5
Q79880,Debrecen,2,February,7.8,0.6,76.1
Q79880,Debrecen,3,March,9.4,0.8,70.5
Q79880,Debrecen,4,April,13.8,1.4,64.6
Q79880,Debrecen,5,May,17.7,1.4,64.5
Q79880,Debrecen,6,June,21.7,2.8,71.7
Q79880,Debrecen,7,July,25.3,0.9,57.8
Q79880,Debrecen,8,August,25.0,0.6,55.9
Q79880,Debrecen,9,September,18.9,2.2,63.1
Q79880,Debrecen,10,October,11.6,1.8,78.4
Q79880,Debrecen,11,November,3.2,1.8,85.5
Q79880,Debrecen,12,December,2.2,0.6,87.2
Q1353,Delhi,1,January,10.8,0.2,86.9
Q1353,Delhi,2,February,15.9,1.3,65.8
Q1353,Delhi,3,March,21.9,0.5,51.8
Q1353,Delhi,4,April,29.5,0.1,27.9
Q1353,Delhi,5,May,34.7,0.1,25.6
Q1353,Delhi,6,June,35.0,2.1,39.6
Q1353,Delhi,7,July,30.3,7.6,78.8
Q1353,Delhi,8,August,28.3,9.3,84.5
Q1353,Delhi,9,September,27.5,11.2,82.7
Q1353,Delhi,10,October,27.0,0.0,62.8
Q1353,Delhi,11,November,22.4,0.0,59.3
Q1353,Delhi,12,December,15.4,1.2,64.4
Q974,Democratic Republic of the Congo,1,January,25.1,3.1,79.9
Q974,Democratic Republic of the Congo,2,February,25.9,2.0,73.3
Q974,Democratic Republic of the Congo,3,March,27.2,2.2,67.4
Q974,Democratic Republic of the Congo,4,April,26.8,1.6,71.4
Q974,Democratic Republic of the Congo,5,May,28.4,1.3,58.8
Q974,Democratic Republic of the Congo,6,June,27.4,0.3,52.4
Q974,Democratic Republic of the Congo,7,July,26.8,0.4,61.3
Q974,Democratic Republic of the Congo,8,August,26.3,0.5,68.2
Q974,Democratic Republic of the Congo,9,September,25.9,3.3,72.8
Q974,Democratic Republic of the Congo,10,October,25.1,2.6,76.5
Q974,Democratic Republic of the Congo,11,November,24.5,4.2,80.6
Q974,Democratic Republic of the Congo,12,December,24.8,2.3,77.4
Q35,Denmark,1,January,0.5,2.8,88.6
Q35,Denmark,2,February,4.3,4.0,89.4
Q35,Denmark,3,March,5.1,1.7,85.5
Q35,Denmark,4,April,7.3,4.1,81.4
Q35,Denmark,5,May,13.9,2.1,76.2
Q35,Denmark,6,June,14.0,4.0,78.9
Q35,Denmark,7,July,15.8,3.8,79.5
Q35,Denmark,8,August,16.8,2.5,79.4
Q35,Denmark,9,September,14.3,2.8,83.2
Q35,Denmark,10,October,10.4,1.7,85.5
Q35,Denmark,11,November,5.6,1.4,88.8
Q35,Denmark,12,December,4.8,2.1,90.9
Q16554,Denver,1,January,-4.9,0.6,65.2
Q16554,Denver,2,February,-1.2,1.9,66.1
Q16554,Denver,3,March,2.4,1.9,63.5
Q16554,Denver,4,April,9.2,2.0,51.8
Q16554,Denver,5,May,13.6,1.6,48.9
Q16554,Denver,6,June,23.0,0.2,40.7
Q16554,Denver,7,July,23.9,0.5,37.3
Q16554,Denver,8,August,23.6,0.8,45.2
Q16554,Denver,9,September,19.7,0.6,41.1
Q16554,Denver,10,October,13.9,0.6,41.5
Q16554,Denver,11,November,1.2,1.8,69.1
Q16554,Denver,12,December,1.8,0.2,60.7
Q39709,Des Moines,1,January,-6.6,1.6,81.5
Q39709,Des Moines,2,February,3.4,0.5,65.4
Q39709,Des Moines,3,March,6.4,2.0,60.2
Q39709,Des Moines,4,April,11.9,3.9,60.4
Q39709,Des Moines,5,May,17.8,4.9,67.5
Q39709,Des Moines,6,June,23.5,6.8,67.4
Q39709,Des Moines,7,July,23.4,5.8,76.1
Q39709,Des Moines,8,August,23.1,1.1,74.8
Q39709,Des Moines,9,September,20.2,1.9,67.7
Q39709,Des Moines,10,October,15.4,1.8,53.5
Q39709,Des Moines,11,November,6.2,3.4,76.0
Q39709,Des Moines,12,December,-0.6,1.3,74.9
Q12439,Detroit,1,January,-2.8,4.2,81.5
Q12439,Detroit,2,February,1.6,0.3,70.8
Q12439,Detroit,3,March,5.1,1.9,68.4
Q12439,Detroit,4,April,10.5,4.2,68.2
Q12439,Detroit,5,May,17.3,2.8,68.9
Q12439,Detroit,6,June,21.9,2.4,66.8
Q12439,Detroit,7,July,22.9,3.0,72.7
Q12439,Detroit,8,August,22.0,2.5,73.2
Q12439,Detroit,9,September,20.0,2.8,72.8
Q12439,Detroit,10,October,13.4,1.9,66.5
Q12439,Detroit,11,November,8.1,1.8,76.8
Q12439,Detroit,12,December,0.6,3.0,78.2
Q1354,Dhaka,1,January,16.7,0.1,81.4
Q1354,Dhaka,2,February,20.6,0.7,71.8
Q1354,Dhaka,3,March,24.6,2.1,68.1
Q1354,Dhaka,4,April,30.6,0.5,65.5
Q1354,Dhaka,5,May,29.9,9.8,74.0
Q1354,Dhaka,6,June,29.7,6.9,82.0
Q1354,Dhaka,7,July,28.8,6.5,83.1
Q1354,Dhaka,8,August,27.5,15.2,86.8
Q1354,Dhaka,9,September,28.6,8.8,84.6
Q1354,Dhaka,10,October,26.9,9.9,85.3
Q1354,Dhaka,11,November,24.3,0.1,71.4
Q1354,Dhaka,12,December,20.8,0.0,67.8
Q7003,Dijon,1,January,2.9,1.7,84.6
Q7003,Dijon,2,February,6.9,2.8,85.2
Q7003,Dijon,3,March,8.5,3.2,78.7
Q7003,Dijon,4,April,10.0,3.2,73.5
Q7003,Dijon,5,May,13.7,4.0,79.4
Q7003,Dijon,6,June,17.3,3.2,76.1
Q7003,Dijon,7,July,19.5,2.3,74.6
Q7003,Dijon,8,August,20.9,1.2,71.6
Q7003,Dijon,9,September,15.0,2.7,77.6
Q7003,Dijon,10,October,12.9,3.9,88.3
Q7003,Dijon,11,November,6.6,2.3,89.9
Q7003,Dijon,12,December,2.9,1.9,89.3
Q9310,Dili,1,January,28.3,3.8,84.1
Q9310,Dili,2,February,27.6,4.0,89.3
Q9310,Dili,3,March,27.6,8.5,87.8
Q9310,Dili,4,April,27.7,6.0,83.6
Q9310,Dili,5,May,28.0,4.4,74.0
Q9310,Dili,6,June,26.7,2.6,74.2
Q9310,Dili,7,July,26.5,1.4,66.5
Q9310,Dili,8,August,26.6,0.6,61.6
Q9310,Dili,9,September,27.8,0.9,64.9
Q9310,Dili,10,October,28.4,2.5,68.4
Q9310,Dili,11,November,28.2,5.7,78.1
Q9310,Dili,12,December,27.6,11.6,90.3
Q3604,Djibouti,1,January,25.8,0.3,69.1
Q3604,Djibouti,2,February,26.7,1.1,72.9
Q3604,Djibouti,3,March,27.8,1.4,75.7
Q3604,Djibouti,4,April,29.2,2.9,77.3
Q3604,Djibouti,5,May,32.1,0.3,63.9
Q3604,Djibouti,6,June,35.1,0.0,47.9
Q3604,Djibouti,7,July,37.8,0.1,31.2
Q3604,Djibouti,8,August,33.3,1.9,53.0
Q3604,Djibouti,9,September,34.3,0.0,49.0
Q3604,Djibouti,10,October,30.7,0.9,66.4
Q3604,Djibouti,11,November,27.9,0.9,66.6
Q3604,Djibouti,12,December,26.0,0.1,63.0
Q977,Djibouti,1,January,23.9,0.3,59.8
Q977,Djibouti,2,February,24.9,1.0,67.2
Q977,Djibouti,3,March,26.5,2.6,67.5
Q977,Djibouti,4,April,28.2,2.5,66.9
Q977,Djibouti,5,May,31.2,1.5,50.7
Q977,Djibouti,6,June,33.9,0.0,31.1
Q977,Djibouti,7,July,32.8,1.0,36.8
Q977,Djibouti,8,August,28.1,4.1,63.0
Q977,Djibouti,9,September,31.9,0.5,39.9
Q977,Djibouti,10,October,28.7,1.1,55.7
Q977,Djibouti,11,November,25.5,1.5,58.6
Q977,Djibouti,12,December,23.2,0.1,59.2
Q48256,Dnipro,1,January,-1.3,2.1,86.2
Q48256,Dnipro,2,February,2.6,1.5,79.4
Q48256,Dnipro,3,March,4.5,0.8,76.0
Q48256,Dnipro,4,April,14.9,1.1,67.5
Q48256,Dnipro,5,May,16.1,0.5,54.2
Q48256,Dnipro,6,June,23.1,1.4,65.0
Q48256,Dnipro,7,July,26.5,0.3,54.6
Q48256,Dnipro,8,August,24.3,0.1,53.6
Q48256,Dnipro,9,September,20.7,0.5,48.6
Q48256,Dnipro,10,October,12.3,0.7,72.8
Q48256,Dnipro,11,November,4.0,1.4,79.4
Q48256,Dnipro,12,December,1.6,1.5,87.0
Q3866,Dodoma,1,January,21.2,6.9,83.9
Q3866,Dodoma,2,February,22.8,2.8,77.3
Q3866,Dodoma,3,March,23.0,2.6,74.0
Q3866,Dodoma,4,April,21.6,2.8,78.4
Q3866,Dodoma,5,May,21.8,0.1,63.1
Q3866,Dodoma,6,June,20.6,0.0,55.7
Q3866,Dodoma,7,July,20.7,0.0,54.2
Q3866,Dodoma,8,August,20.9,0.0,54.6
Q3866,Dodoma,9,September,22.2,0.0,54.9
Q3866,Dodoma,10,October,23.5,0.4,57.7
Q3866,Dodoma,11,November,24.4,0.8,57.4
Q3866,Dodoma,12,December,22.4,5.5,72.5
Q3861,Doha,1,January,20.3,0.0,63.3
Q3861,Doha,2,February,19.5,0.5,63.1
Q3861,Doha,3,March,21.8,0.7,60.3
Q3861,Doha,4,April,26.5,0.9,53.7
Q3861,Doha,5,May,31.9,1.1,44.7
Q3861,Doha,6,June,35.6,0.0,42.6
Q3861,Doha,7,July,37.6,0.0,34.5
Q3861,Doha,8,August,35.9,0.0,55.4
Q3861,Doha,9,September,33.9,0.0,54.7
Q3861,Doha,10,October,30.4,0.4,59.7
Q3861,Doha,11,November,26.0,0.0,64.0
Q3861,Doha,12,December,19.8,0.0,63.3
Q784,Dominica,1,January,22.0,4.1,86.9
Q784,Dominica,2,February,22.3,2.3,86.9
Q784,Dominica,3,March,22.7,2.8,84.1
Q784,Dominica,4,April,23.5,2.6,84.5
Q784,Dominica,5,May,24.7,3.5,84.7
Q784,Dominica,6,June,24.7,4.6,86.0
Q784,Dominica,7,July,24.3,6.8,88.6
Q784,Dominica,8,August,24.3,6.3,88.9
Q784,Dominica,9,September,24.6,5.5,88.3
Q784,Dominica,10,October,24.6,3.6,86.4
Q784,Dominica,11,November,23.6,5.8,89.6
Q784,Dominica,12,December,22.0,3.3,87.9
Q786,Dominican Republic,1,January,22.6,2.6,83.7
Q786,Dominican Republic,2,February,22.1,1.7,79.0
Q786,Dominican Republic,3,March,23.2,2.5,79.6
Q786,Dominican Republic,4,April,23.1,8.3,85.1
Q786,Dominican Republic,5,May,24.4,8.6,85.4
Q786,Dominican Republic,6,June,25.2,5.5,84.5
Q786,Dominican Republic,7,July,24.7,7.4,86.9
Q786,Dominican Republic,8,August,25.3,4.7,84.5
Q786,Dominican Republic,9,September,25.3,4.6,84.5
Q786,Dominican Republic,10,October,25.2,5.6,83.8
Q786,Dominican Republic,11,November,23.1,7.0,89.2
Q786,Dominican Republic,12,December,22.4,6.1,88.2
Q43070,Donetsk,1,January,-2.5,2.1,86.4
Q43070,Donetsk,2,February,0.8,1.5,76.6
Q43070,Donetsk,3,March,3.6,0.5,72.4
Q43070,Donetsk,4,April,15.3,1.0,59.7
Q43070,Donetsk,5,May,15.4,0.5,47.5
Q43070,Donetsk,6,June,22.9,1.0,59.0
Q43070,Donetsk,7,July,26.4,0.8,44.7
Q43070,Donetsk,8,August,23.4,1.1,48.8
Q43070,Donetsk,9,September,20.3,0.3,39.2
Q43070,Donetsk,10,October,10.8,0.8,69.7
Q43070,Donetsk,11,November,3.2,1.1,80.5
Q43070,Donetsk,12,December,0.1,1.4,88.3
Q1877,Đồng Hới,1,January,20.5,4.1,85.9
Q1877,Đồng Hới,2,February,22.0,1.8,89.4
Q1877,Đồng Hới,3,March,23.5,1.5,87.9
Q1877,Đồng Hới,4,April,29.8,0.2,73.4
Q1877,Đồng Hới,5,May,29.1,4.3,78.9
Q1877,Đồng Hới,6,June,31.2,3.1,66.8
Q1877,Đồng Hới,7,July,29.3,4.7,74.6
Q1877,Đồng Hới,8,August,31.0,1.3,65.7
Q1877,Đồng Hới,9,September,27.8,12.0,82.4
Q1877,Đồng Hới,10,October,25.1,23.8,83.7
Q1877,Đồng Hới,11,November,23.8,11.9,84.0
Q1877,Đồng Hới,12,December,20.7,8.8,83.5
Q1295,Dortmund,1,January,2.8,2.6,79.8
Q1295,Dortmund,2,February,7.5,3.8,84.5
Q1295,Dortmund,3,March,8.7,2.1,77.4
Q1295,Dortmund,4,April,10.4,3.4,75.3
Q1295,Dortmund,5,May,15.3,4.5,77.9
Q1295,Dortmund,6,June,16.2,3.0,74.4
Q1295,Dortmund,7,July,18.6,2.9,73.3
Q1295,Dortmund,8,August,20.1,3.9,73.5
Q1295,Dortmund,9,September,15.9,3.0,79.5
Q1295,Dortmund,10,October,12.3,2.7,84.1
Q1295,Dortmund,11,November,6.4,2.7,85.8
Q1295,Dortmund,12,December,4.6,2.5,87.2
Q33518,Dover,1,January,3.3,4.5,72.9
Q33518,Dover,2,February,4.7,2.2,67.0
Q33518,Dover,3,March,8.9,6.4,65.2
Q33518,Dover,4,April,13.5,3.4,66.3
Q33518,Dover,5,May,18.6,3.0,75.1
Q33518,Dover,6,June,24.4,1.9,63.2
Q33518,Dover,7,July,26.2,3.0,71.9
Q33518,Dover,8,August,24.2,4.9,71.9
Q33518,Dover,9,September,21.0,1.2,74.2
Q33518,Dover,10,October,15.6,0.2,62.9
Q33518,Dover,11,November,11.0,1.5,66.0
Q33518,Dover,12,December,4.0,2.4,69.2
Q1731,Dresden,1,January,1.1,1.8,78.3
Q1731,Dresden,2,February,6.9,2.9,82.1
Q1731,Dresden,3,March,7.8,0.7,75.9
Q1731,Dresden,4,April,11.1,1.6,69.2
Q1731,Dresden,5,May,15.9,2.1,69.4
Q1731,Dresden,6,June,18.4,3.1,68.7
Q1731,Dresden,7,July,20.6,2.6,66.1
Q1731,Dresden,8,August,21.3,2.2,67.8
Q1731,Dresden,9,September,16.8,3.7,71.4
Q1731,Dresden,10,October,11.4,1.5,82.0
Q1731,Dresden,11,November,4.9,2.0,83.8
Q1731,Dresden,12,December,2.8,1.1,83.2
Q612,Dubai,1,January,21.3,0.0,63.2
Q612,Dubai,2,February,20.8,2.6,67.6
Q612,Dubai,3,March,22.5,1.1,68.7
Q612,Dubai,4,April,25.5,3.1,61.9
Q612,Dubai,5,May,30.4,0.5,57.2
Q612,Dubai,6,June,34.1,0.0,52.9
Q612,Dubai,7,July,35.5,0.0,57.6
Q612,Dubai,8,August,35.3,0.0,57.9
Q612,Dubai,9,September,32.9,0.0,61.7
Q612,Dubai,10,October,30.9,0.0,60.6
Q612,Dubai,11,November,26.9,0.0,64.6
Q612,Dubai,12,December,22.2,0.0,55.0
Q1761,Dublin,1,January,5.8,2.1,80.8
Q1761,Dublin,2,February,8.1,2.6,82.6
Q1761,Dublin,3,March,8.1,4.3,81.5
Q1761,Dublin,4,April,9.5,3.5,78.6
Q1761,Dublin,5,May,13.1,2.3,82.5
Q1761,Dublin,6,June,13.7,1.6,74.6
Q1761,Dublin,7,July,15.2,2.9,78.4
Q1761,Dublin,8,August,16.3,2.7,73.8
Q1761,Dublin,9,September,13.4,2.3,81.1
Q1761,Dublin,10,October,12.1,2.9,81.9
Q1761,Dublin,11,November,9.1,2.4,86.5
Q1761,Dublin,12,December,8.2,2.2,82.4
Q1722,Dubrovnik,1,January,8.0,5.6,68.1
Q1722,Dubrovnik,2,February,10.5,7.3,72.6
Q1722,Dubrovnik,3,March,12.2,5.9,72.5
Q1722,Dubrovnik,4,April,15.1,3.1,68.5
Q1722,Dubrovnik,5,May,18.5,4.8,74.2
Q1722,Dubrovnik,6,June,23.5,3.1,71.1
Q1722,Dubrovnik,7,July,27.2,0.9,58.1
Q1722,Dubrovnik,8,August,27.5,1.1,52.6
Q1722,Dubrovnik,9,September,21.2,5.1,66.7
Q1722,Dubrovnik,10,October,17.6,5.3,76.7
Q1722,Dubrovnik,11,November,10.9,4.3,66.1
Q1722,Dubrovnik,12,December,8.7,6.0,68.9
Q2100,Duisburg,1,January,2.9,2.6,80.8
Q2100,Duisburg,2,February,7.7,4.0,85.5
Q2100,Duisburg,3,March,9.0,2.3,77.4
Q2100,Duisburg,4,April,10.7,4.0,75.6
Q2100,Duisburg,5,May,15.5,4.8,78.9
Q2100,Duisburg,6,June,16.4,3.6,74.7
Q2100,Duisburg,7,July,18.8,3.1,73.5
Q2100,Duisburg,8,August,20.2,2.4,74.2
Q2100,Duisburg,9,September,16.2,3.9,79.4
Q2100,Duisburg,10,October,12.5,3.7,84.4
Q2100,Duisburg,11,November,6.8,2.6,86.4
Q2100,Duisburg,12,December,4.8,2.7,87.8
Q5468,Durban,1,January,23.6,4.3,80.5
Q5468,Durban,2,February,24.6,0.5,73.7
Q5468,Durban,3,March,24.3,2.9,77.2
Q5468,Durban,4,April,21.5,1.7,77.8
Q5468,Durban,5,May,21.0,0.2,72.1
Q5468,Durban,6,June,17.9,1.1,67.8
