cluster_id,unique_id,festival_id,name_clean,name,festival_type,destination_id,destination_name,start_date,end_date
fest_Q131451456,fest_Q131451456,Q131451456,ondal culture festival,Ondal Culture Festival,Festival,Q884,South Korea,,
fest_Q31073872,fest_Q31073872,Q31073872,cercavila de l'imaginari de vilanova i la geltrú,Cercavila de l'Imaginari de Vilanova i la Geltrú,Festival,Q29,Spain,,
fest_Q137534041,fest_Q137534041,Q137534041,ttangkkeut haeneomihaemaji festival,Ttangkkeut haeneomihaemaji Festival,Festival,Q884,South Korea,,
fest_Q56005589,fest_Q56005589,Q56005589,càntut,Càntut,Festival,Q29,Spain,,
fest_Q118347664,fest_Q118347664,Q118347664,chunhyang festival,Chunhyang Festival,Festival,Q884,South Korea,,
fest_Q137533763,fest_Q137533763,Q137533763,anyang youth festival,Anyang Youth Festival,Festival,Q884,South Korea,,
fest_Q129263928,fest_Q129263928,Q129263928,celebrations pilgrimages and festivals in pontevedra,"Celebrations, pilgrimages and festivals in Pontevedra",Festival,Q29,Spain,,
fest_Q26714030,fest_Q26714030,Q26714030,festival vurberk,Festival Vurberk,Festival,Q215,Slovenia,,
fest_Q124615023,fest_Q124615023,Q124615023,mem,MEM,Festival,Q29,Spain,,
fest_Q129353096,fest_Q129353096,Q129353096,stockholm steam,Stockholm Steam,Festival,Q1754,Stockholm,,
fest_Q129353096,fest_Q129353096,Q129353096,stockholm steam,Stockholm Steam,Festival,Q1754,Stockholm,,
fest_Q117317246,fest_Q117317246,Q117317246,còmicnostrum,CòmicNostrum,Festival,Q29,Spain,,
fest_Q78847579,fest_Q78847579,Q78847579,palma feria de teatro en el sur,"Palma, Feria de Teatro en el Sur",Festival,Q29,Spain,,
fest_Q112135244,fest_Q112135244,Q112135244,festivals of alcalá de henares,Festivals of Alcalá de Henares,Festival,Q29,Spain,,
fest_Q539863,fest_Q539863,Q539863,saint agatha of siclily celebration,Saint Agatha of Siclily celebration,Event,Q29,Spain,,
fest_Q123053230,fest_Q123053230,Q123053230,wido ttibaennori,Wido Ttibaennori,Festival,Q884,South Korea,,
fest_Q12388475,fest_Q12388475,Q12388475,festa do esquecemento,Festa do esquecemento,Event,Q29,Spain,,
fest_Q4121017,fest_Q4121017,Q4121017,festival de los patios,Festival de los Patios,Event,Q29,Spain,1967-05-07,
fest_Q3392407,fest_Q3392407,Q3392407,arde lucus,Arde Lucus,Event,Q29,Spain,,
fest_Q11921905,fest_Q11921905,Q11921905,festa dels traginers de balsareny,Festa dels Traginers de Balsareny,Event,Q29,Spain,,
fest_Q8338712,fest_Q8338712,Q8338712,carnival in teguise,Carnival in Teguise,Event,Q29,Spain,,
fest_Q8961610,fest_Q8961610,Q8961610,fiesta del pce,Fiesta del PCE,Event,Q29,Spain,,
fest_Q5391361,fest_Q5391361,Q5391361,telecogresca,Telecogresca,Event,Q29,Spain,1978-01-01,
fest_Q5861822,fest_Q5861822,Q5861822,fiestas de san cayetano,Fiestas de San Cayetano,Event,Q29,Spain,,
fest_Q4896555,fest_Q4896555,Q4896555,jarramplas,Jarramplas,Event,Q29,Spain,,
fest_Q5962041,fest_Q5962041,Q5962041,arrival of caravel niña in baiona,Arrival of caravel Niña in Baiona,Event,Q29,Spain,,
fest_Q23661019,fest_Q23661019,Q23661019,carnivals in viana do bolo,Carnivals in Viana do Bolo,Event,Q29,Spain,,
fest_Q11921922,fest_Q11921922,Q11921922,festes del ranxo,festes del Ranxo,Event,Q29,Spain,,
fest_Q5861673,fest_Q5861673,Q5861673,fiesta de la vaquilla,Fiesta de la Vaquilla,Event,Q29,Spain,,
fest_Q20108100,fest_Q20108100,Q20108100,festes de santa eulàlia barcelona,Festes de Santa Eulàlia (Barcelona),Event,Q29,Spain,,
fest_Q894689,fest_Q894689,Q894689,botellón,Botellón,Event,Q29,Spain,,
fest_Q12175050,fest_Q12175050,Q12175050,fallas de benicarló,Fallas de Benicarló,Event,Q29,Spain,,
fest_Q10856568,fest_Q10856568,Q10856568,carnival in asturias,Carnival in Asturias,Event,Q29,Spain,,
fest_Q5575352,fest_Q5575352,Q5575352,goat throwing,goat throwing,Event,Q29,Spain,,2000-01-01
fest_Q5858918,fest_Q5858918,Q5858918,san antonio fair,San Antonio Fair,Event,Q29,Spain,,
fest_Q20109040,fest_Q20109040,Q20109040,tres tombs in sant antoni barcelona,"Tres Tombs in Sant Antoni, Barcelona",Event,Q29,Spain,,
fest_Q1416022,fest_Q1416022,Q1416022,holy week in spain,Holy Week in Spain,Event,Q29,Spain,,
fest_Q5763483,fest_Q5763483,Q5763483,international habaneras and polyphony contest of torrevieja,International Habaneras and Polyphony Contest of Torrevieja,Event,Q29,Spain,,
fest_Q20108115,fest_Q20108115,Q20108115,foguerons de sant antoni de sa pobla a gràcia,Foguerons de Sant Antoni de sa Pobla a Gràcia,Event,Q29,Spain,,
fest_Q3393255,fest_Q3393255,Q3393255,plantà,Plantà,Event,Q29,Spain,,
fest_Q5650864,fest_Q5650864,Q5650864,virgen de la guía festival in portugalete,Virgen de la Guía festival in Portugalete,Event,Q29,Spain,,
fest_Q4895460,fest_Q4895460,Q4895460,santa tecla festival,Santa Tecla Festival,Event,Q29,Spain,,
fest_Q12387893,fest_Q12387893,Q12387893,carnival of meira,Carnival of Meira,Event,Q29,Spain,,
fest_Q5861667,fest_Q5861667,Q5861667,carnival in gijon,Carnival in Gijon,Event,Q29,Spain,,
fest_Q23710981,fest_Q23710981,Q23710981,entroido de vilariño de conso,Entroido de Vilariño de Conso,Event,Q29,Spain,,
fest_Q5669877,fest_Q5669877,Q5669877,almossassa batalyaws,Almossassa Batalyaws,Event,Q29,Spain,,
fest_Q20545088,fest_Q20545088,Q20545088,festival of coco in redondela,Festival of Coco in Redondela,Event,Q29,Spain,,
fest_Q11947723,fest_Q11947723,Q11947723,santíssim misteri de cervera,Santíssim Misteri de Cervera,Event,Q29,Spain,,
fest_Q12257567,fest_Q12257567,Q12257567,basque floral games,Basque Floral Games,Event,Q29,Spain,,
fest_Q20545247,fest_Q20545247,Q20545247,festa dos fachós,Festa dos Fachós,Event,Q29,Spain,,
fest_Q4158427,fest_Q4158427,Q4158427,fiestas de la paloma in madrid,Fiestas de la Paloma in Madrid,Event,Q29,Spain,,
fest_Q5861780,fest_Q5861780,Q5861780,els enfarinats,Els Enfarinats,Event,Q29,Spain,,
fest_Q2834310,fest_Q2834310,Q2834310,falles of alzira,Falles of Alzira,Event,Q29,Spain,,
fest_Q11919232,fest_Q11919232,Q11919232,encamisada de falset,Encamisada de Falset,Event,Q29,Spain,,
fest_Q20541714,fest_Q20541714,Q20541714,carnival of xinzo de limia,Carnival of Xinzo de Limia,Event,Q29,Spain,,
fest_Q17627199,fest_Q17627199,Q17627199,baixada del riu bullent,Baixada del riu Bullent,Event,Q29,Spain,,
fest_Q1208044,fest_Q1208044,Q1208044,festa de l'estendard,Festa de l'Estendard,Event,Q29,Spain,,
fest_Q11921918,fest_Q11921918,Q11921918,renaissance festival in tortosa,Renaissance Festival in Tortosa,Event,Q29,Spain,,
fest_Q9033856,fest_Q9033856,Q9033856,mocadorà,Mocadorà,Event,Q29,Spain,,
fest_Q8961500,fest_Q8961500,Q8961500,festa da dorna,Festa da Dorna,Event,Q29,Spain,,
fest_Q20106517,fest_Q20106517,Q20106517,foguera de canals,Foguera de Canals,Event,Q29,Spain,,
fest_Q2115110,fest_Q2115110,Q2115110,mystery play of elche,Mystery Play of Elche,Event,Q29,Spain,,
fest_Q8961628,fest_Q8961628,Q8961628,magdalena festival,Magdalena Festival,Event,Q29,Spain,,
fest_Q16908679,fest_Q16908679,Q16908679,falles d'isil,Falles d'Isil,Event,Q29,Spain,,
fest_Q10601520,fest_Q10601520,Q10601520,nobel nightcap,Nobel Nightcap,Event,Q1754,Stockholm,,
fest_Q10601520,fest_Q10601520,Q10601520,nobel nightcap,Nobel Nightcap,Event,Q1754,Stockholm,,
fest_Q3327994,fest_Q3327994,Q3327994,palm sunday in elx,Palm Sunday in Elx,Event,Q29,Spain,,
fest_Q11704629,fest_Q11704629,Q11704629,toro de la vega tournament,Toro de la Vega (tournament),Event,Q29,Spain,,
fest_Q2613306,fest_Q6138503,Q6138503,tamborrada,tamborrada,Event,Q29,Spain,,
fest_Q1406268,fest_Q1406268,Q1406268,málaga fair,Málaga Fair,Event,Q29,Spain,,
fest_Q5752941,fest_Q5752941,Q5752941,carnival in spain,Carnival in Spain,Event,Q29,Spain,,
fest_Q20106411,fest_Q20106411,Q20106411,festa de sant antoni a massalfassar,Festa de Sant Antoni a Massalfassar,Event,Q29,Spain,,
fest_Q12388467,fest_Q12388467,Q12388467,festa da istoria,Festa da Istoria,Event,Q29,Spain,,
fest_Q3986817,fest_Q3986817,Q3986817,the ferrolterra pantin classic,The Ferrolterra Pantin Classic,Event,Q29,Spain,,
fest_Q3397662,fest_Q3397662,Q3397662,entrada de toros y caballos,Entrada de toros y caballos,Event,Q29,Spain,,
fest_Q8350950,fest_Q8350950,Q8350950,cordada,Cordada,Event,Q29,Spain,,
fest_Q1143768,fest_Q1143768,Q1143768,falles,Falles,Event,Q29,Spain,,
fest_Q20106598,fest_Q20106598,Q20106598,tres tombs in sant andreu de palomar,Tres Tombs in Sant Andreu de Palomar,Event,Q29,Spain,,
fest_Q61790058,fest_Q61790058,Q61790058,escudella de castellterçol,Escudella de Castellterçol,Event,Q29,Spain,,
fest_Q120403918,fest_Q120403918,Q120403918,fair of jerez province of cádiz,"Fair of Jerez, Province of Cádiz",Event,Q29,Spain,1967-09-27,
fest_Q137972579,fest_Q137972579,Q137972579,sugar cane festival,Sugar Cane Festival,Event,Q29,Spain,,
fest_Q28711577,fest_Q28711577,Q28711577,festa del peix,Festa del Peix,Event,Q29,Spain,,
fest_Q23653026,fest_Q23653026,Q23653026,falles de gandia,Falles de Gandia,Event,Q29,Spain,,
fest_Q10456317,fest_Q10456317,Q10456317,gai li,Gai Li,Event,Q884,South Korea,,
fest_Q24941846,fest_Q24941846,Q24941846,feast of reverences,Feast of Reverences,Event,Q29,Spain,,
fest_Q6123993,fest_Q6123993,Q6123993,seises,Seises,Event,Q29,Spain,,
fest_Q123484962,fest_Q123484962,Q123484962,oath of office spain,Oath of office (Spain),Event,Q29,Spain,,
fest_Q23660979,fest_Q23660979,Q23660979,entroido dos xenerais do ulla,Entroido dos Xenerais do Ulla,Event,Q29,Spain,,
fest_Q91225122,fest_Q91225122,Q91225122,toma de almohada,Toma de almohada,Event,Q29,Spain,,
fest_Q90064213,fest_Q90064213,Q90064213,entroido de samede,Entroido de Samede,Event,Q29,Spain,,
fest_Q65205710,fest_Q65205710,Q65205710,festa de l'ametller florit,Festa de l'Ametller Florit,Event,Q29,Spain,,
fest_Q115940024,fest_Q115940024,Q115940024,gran festa de la calçotada,Gran festa de la calçotada,Event,Q29,Spain,,
fest_Q97502346,fest_Q97502346,Q97502346,state ceremony in madrid in tribute to the victims of covid-19 and in recognition of society,State ceremony in Madrid in tribute to the victims of COVID-19 and in recognition of society,Event,Q29,Spain,,
fest_Q115940402,fest_Q115940402,Q115940402,escudella de gelida,Escudella de Gelida,Event,Q29,Spain,,
fest_Q113645748,fest_Q113645748,Q113645748,zarauzko euskal jaiak,Zarauzko euskal jaiak,Event,Q29,Spain,,
fest_Q483188,fest_Q483188,Q483188,korean music awards,Korean Music Awards,Festival,Q884,South Korea,,
fest_Q7232850,fest_Q7232850,Q7232850,poruwa ceremony,Poruwa ceremony,Event,Q854,Sri Lanka,,
fest_Q23047569,fest_Q23047569,Q23047569,viking festival of catoira,Viking Festival of Catoira,Event,Q29,Spain,,
fest_Q17685565,fest_Q17685565,Q17685565,hanjanggun nori,Hanjanggun nori,Event,Q884,South Korea,,
fest_Q3765976,fest_Q3765976,Q3765976,three flags day,Three Flags Day,Event,Q38022,St. Louis,1804-03-09,1804-03-10
fest_Q81315394,fest_Q81315394,Q81315394,fiestas de san blas y santa águeda mequinenza,Fiestas de San Blas y Santa Águeda (Mequinenza),Event,Q29,Spain,,
fest_Q118278977,fest_Q118278977,Q118278977,festes de sant joan i els elois,Festes de Sant Joan i els Elois,Event,Q29,Spain,,
fest_Q100933143,fest_Q100933143,Q100933143,fifth anniversary of el español,fifth anniversary of El Español,Event,Q29,Spain,,
fest_Q19336875,fest_Q19336875,Q19336875,bestiari popular de montblanc,Bestiari popular de Montblanc,Event,Q29,Spain,,
fest_Q6105049,fest_Q6105049,Q6105049,changing of the royal guards at the royal palace of madrid,Changing of the Royal Guards at the Royal Palace of Madrid,Event,Q29,Spain,,
fest_Q95150541,fest_Q95150541,Q95150541,festa de l'arbre fruiter,Festa de l'Arbre Fruiter,Event,Q29,Spain,,
fest_Q20104258,fest_Q20104258,Q20104258,festa dels tonis de santa eugènia de berga,Festa dels Tonis de Santa Eugènia de Berga,Event,Q29,Spain,,
fest_Q124353516,fest_Q124353516,Q124353516,escudella de carnestoltes a sant feliu de codines,Escudella de Carnestoltes a Sant Feliu de Codines,Event,Q29,Spain,,
fest_Q108884831,fest_Q108884831,Q108884831,ferias y fiestas de alcalá de henares,Ferias y Fiestas de Alcalá de Henares,Event,Q29,Spain,,
fest_Q109607040,fest_Q109607040,Q109607040,westward the women of plan,Westward the Women of Plan,Event,Q29,Spain,,
fest_Q117857185,fest_Q117857185,Q117857185,quintillo,Quintillo,Event,Q29,Spain,,
fest_Q16094859,fest_Q16094859,Q16094859,araennyeok suryukjae,Araennyeok Suryukjae,Event,Q884,South Korea,,
fest_Q98807123,fest_Q98807123,Q98807123,ospa eguna,Ospa Eguna,Event,Q29,Spain,,
fest_Q120705939,fest_Q120705939,Q120705939,festa dels masos de torroella de montgrí i l'estartit,Festa dels Masos de Torroella de Montgrí i l'Estartit,Event,Q29,Spain,,
fest_Q110618287,fest_Q110618287,Q110618287,foliada,foliada,Event,Q29,Spain,,
fest_Q137294646,fest_Q137294646,Q137294646,festa del segar i el batre,Festa del Segar i el Batre,Event,Q29,Spain,,
fest_Q76986822,fest_Q76986822,Q76986822,carasses,Carasses,Event,Q29,Spain,,
fest_Q485104,fest_Q485104,Q485104,college scholastic ability test,College Scholastic Ability Test,Festival,Q884,South Korea,,
fest_Q486716,fest_Q486716,Q486716,team spirit,Team Spirit,Festival,Q884,South Korea,1976-01-01,1993-01-01
fest_Q107474570,fest_Q107474570,Q107474570,madalenas,Madalenas,Event,Q29,Spain,,
fest_Q31177887,fest_Q31177887,Q31177887,president moon jae-in's inauguration ceremony,President Moon Jae-in's inauguration ceremony,Event,Q884,South Korea,,
fest_Q67283027,fest_Q67283027,Q67283027,festa per la llibertat,Festa per la Llibertat,Event,Q29,Spain,,
fest_Q139665563,fest_Q139665563,Q139665563,festa de la santa creu i l'arbre de maig,Festa de la Santa Creu i l'Arbre de Maig,Event,Q29,Spain,,
fest_Q23311250,fest_Q23311250,Q23311250,the entrance of the flower,The entrance of the Flower,Event,Q29,Spain,,
fest_Q483239,fest_Q483239,Q483239,seoul motor show,Seoul Motor Show,Festival,Q884,South Korea,1995-01-01,
fest_Q41799593,fest_Q41799593,Q41799593,fiesta de la hispanidad,Fiesta de la Hispanidad,Event,Q29,Spain,,
fest_Q16122928,fest_Q16122928,Q16122928,marriage in sudan,marriage in Sudan,Event,Q1049,Sudan,,
fest_Q489672,fest_Q489672,Q489672,bucheon international fantastic film festival,Bucheon International Fantastic Film Festival,Festival,Q884,South Korea,,
fest_Q23657684,fest_Q23657684,Q23657684,casín cheese contest,Casín Cheese Contest,Event,Q29,Spain,,
fest_Q20103221,fest_Q20103221,Q20103221,les festes del carquinyoli,Les festes del Carquinyoli,Event,Q29,Spain,,
fest_Q51092064,fest_Q51092064,Q51092064,salon d'automne,Salon d'Automne,Festival,Q29,Spain,,
fest_Q3826736,fest_Q3826736,Q3826736,semana negra de gijón,Semana Negra de Gijón,Festival,Q29,Spain,1988-01-01,
fest_Q5028375,fest_Q5028375,Q5028375,campillos international piano competition,Campillos International Piano Competition,Festival,Q29,Spain,2007-01-01,
fest_Q48990178,fest_Q48990178,Q48990178,africa aerospace and defence,Africa Aerospace and Defence,Festival,Q258,South Africa,,
fest_Q55886016,fest_Q55886016,Q55886016,feria de la línea,Feria de La Línea,Festival,Q29,Spain,,
fest_Q7302227,fest_Q7302227,Q7302227,rebujas rock,Rebujas Rock,Festival,Q29,Spain,,
fest_Q4690109,fest_Q4690109,Q4690109,afrikaburn,AfrikaBurn,Festival,Q258,South Africa,,
fest_Q5399202,fest_Q5399202,Q5399202,espárrago rock,Espárrago Rock,Festival,Q29,Spain,,
fest_Q4715215,fest_Q4715215,Q4715215,royal fair of algeciras,Royal Fair of Algeciras,Festival,Q29,Spain,2000-10-08,
fest_Q18128993,fest_Q18128993,Q18128993,open book festival,Open Book Festival,Festival,Q258,South Africa,2011-01-01,
fest_Q2735642,fest_Q2735642,Q2735642,tp de oro,TP de Oro,Festival,Q29,Spain,1972-01-01,2012-01-01
fest_Q20103333,fest_Q20103333,Q20103333,s'amorra amorra,S'Amorra amorra,Festival,Q29,Spain,,
fest_Q27074702,fest_Q27074702,Q27074702,colombo international book fair,Colombo International Book Fair,Festival,Q854,Sri Lanka,1999-01-01,
fest_Q5781213,fest_Q5781213,Q5781213,premio jaén,Premio Jaén,Festival,Q29,Spain,,
fest_Q20106316,fest_Q20106316,Q20106316,festival de la porta ferrada,Festival de la Porta Ferrada,Festival,Q29,Spain,,
fest_Q2781969,fest_Q2781969,Q2781969,iris awards,Iris Awards,Festival,Q29,Spain,,
fest_Q11953204,fest_Q11953204,Q11953204,tronada de reus,Tronada de Reus,Festival,Q29,Spain,,
fest_Q795924,fest_Q795924,Q795924,mobile world congress,Mobile World Congress,Festival,Q29,Spain,1985-01-01,
fest_Q23459536,fest_Q23459536,Q23459536,don juan en alcalá,Don Juan en Alcalá,Festival,Q29,Spain,,
fest_Q20105580,fest_Q20105580,Q20105580,festival deltebre dansa,Festival Deltebre Dansa,Festival,Q29,Spain,,
fest_Q17021063,fest_Q17021063,Q17021063,hargeysa international book fair,Hargeysa International Book Fair,Festival,Q1045,Somalia,2008-01-01,
fest_Q7564787,fest_Q7564787,Q7564787,sound of stockholm,Sound of Stockholm,Festival,Q1754,Stockholm,,
fest_Q7564787,fest_Q7564787,Q7564787,sound of stockholm,Sound of Stockholm,Festival,Q1754,Stockholm,,
fest_Q4904542,fest_Q4904542,Q4904542,bienal de flamenco,Bienal de Flamenco,Festival,Q29,Spain,,
fest_Q6492194,fest_Q6492194,Q6492194,las edades del hombre,Las Edades del Hombre,Festival,Q29,Spain,,
fest_Q2918983,fest_Q2918983,Q2918983,seville fair,Seville Fair,Festival,Q29,Spain,1965-02-19,
fest_Q108395528,fest_Q108395528,Q108395528,octava del corpus san ildefonso,Octava del Corpus (San Ildefonso),Festival,Q29,Spain,,
fest_Q60009059,fest_Q60009059,Q60009059,local elections in spain,local elections in Spain,Festival,Q29,Spain,,
fest_Q18052798,fest_Q18052798,Q18052798,quiz on korea,Quiz on Korea,Festival,Q884,South Korea,2012-01-01,
fest_Q11913284,fest_Q11913284,Q11913284,catosfera,Catosfera,Festival,Q29,Spain,,
fest_Q6065390,fest_Q6065390,Q6065390,pascua militar,Pascua Militar,Festival,Q29,Spain,,
fest_Q7864134,fest_Q7864134,Q7864134,uct mathematics competition,UCT Mathematics Competition,Festival,Q258,South Africa,,
fest_Q3394495,fest_Q3394495,Q3394495,mestre mateo awards,Mestre Mateo Awards,Festival,Q29,Spain,,
fest_Q17054931,fest_Q17054931,Q17054931,hilton arts festival,Hilton Arts Festival,Festival,Q258,South Africa,,
fest_Q3326913,fest_Q3326913,Q3326913,araba euskaraz,Araba euskaraz,Festival,Q29,Spain,,
fest_Q6950424,fest_Q6950424,Q6950424,música en compostela,Música en Compostela,Festival,Q29,Spain,,
fest_Q12256073,fest_Q12256073,Q12256073,danbaka,Danbaka,Festival,Q29,Spain,,
fest_Q3642773,fest_Q3642773,Q3642773,aardklop,Aardklop,Festival,Q258,South Africa,1998-01-01,
fest_Q1595338,fest_Q1595338,Q1595338,jacobean holy year,Jacobean Holy Year,Festival,Q29,Spain,,
fest_Q7618050,fest_Q7618050,Q7618050,stockholm water festival,Stockholm Water Festival,Festival,Q1754,Stockholm,,
fest_Q7618050,fest_Q7618050,Q7618050,stockholm water festival,Stockholm Water Festival,Festival,Q1754,Stockholm,,
fest_Q11911104,fest_Q11911104,Q11911104,spanish enduro championship,Spanish Enduro Championship,Festival,Q29,Spain,,
fest_Q6029177,fest_Q6029177,Q6029177,infecting the city,Infecting the City,Festival,Q258,South Africa,,
fest_Q30606321,fest_Q30606321,Q30606321,independence day,Independence Day,Festival,Q34754,Somaliland,,
fest_Q28035278,fest_Q28035278,Q28035278,ansan street arts festival,Ansan Street Arts Festival,Festival,Q884,South Korea,,
fest_Q3325889,fest_Q3325889,Q3325889,barcelona international comic fair,Barcelona International Comic Fair,Festival,Q29,Spain,,
fest_Q6114439,fest_Q6114439,Q6114439,ruta de los penitentes,Ruta de los Penitentes,Festival,Q29,Spain,,
fest_Q88032026,fest_Q88032026,Q88032026,margarita salas,Margarita Salas,Festival,Q29,Spain,,
fest_Q16060402,fest_Q16060402,Q16060402,colombo fashion week,Colombo Fashion Week,Festival,Q854,Sri Lanka,,
fest_Q5853465,fest_Q5853465,Q5853465,expomanga,ExpoManga,Festival,Q29,Spain,,
fest_Q60527811,fest_Q60527811,Q60527811,dstv mzansi viewers' choice awards,DStv Mzansi Viewers' Choice Awards,Festival,Q258,South Africa,,
fest_Q5208172,fest_Q5208172,Q5208172,daedeokje,Daedeokje,Festival,Q884,South Korea,,
fest_Q3544398,fest_Q3544398,Q3544398,national exhibition of fine arts,National Exhibition of Fine Arts,Festival,Q29,Spain,1856-01-01,1968-01-01
fest_Q90404757,fest_Q90404757,Q90404757,certamen oficial de jota del ayuntamiento de zaragoza,Certamen Oficial de Jota del Ayuntamiento de Zaragoza,Festival,Q29,Spain,,
fest_Q62915258,fest_Q62915258,Q62915258,laxeiro award,Laxeiro award,Festival,Q29,Spain,,
fest_Q28711740,fest_Q28711740,Q28711740,festa del mercat a la plaça d'amposta,Festa del Mercat a la Plaça d'Amposta,Festival,Q29,Spain,,
fest_Q107444042,fest_Q107444042,Q107444042,census in the basque autonomous community,Census in the Basque Autonomous Community,Festival,Q29,Spain,,
fest_Q20977935,fest_Q20977935,Q20977935,cineeurope,CineEurope,Festival,Q29,Spain,,
